dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,200,2,12,LP,1,1,-0.01239458233,0.005157859911,0.005311485582,0.07287993951,0.875,0.2291157515,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,2,-0.009126728493,0.006504336272,0.006587633445,0.08116423748,0.875,0.2515178011,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,3,-0.01959858349,0.005324288481,0.005708392956,0.07555390762,0.95,0.2768389832,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,4,-0.02606616366,0.009254326637,0.009933771525,0.09966830753,0.85,0.2983689297,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,5,-0.02241187294,0.009921437549,0.0104237296,0.1020966679,0.9,0.3090811838,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,6,-0.0256836867,0.01254848178,0.01320813354,0.1149266442,0.8,0.3097024253,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,7,-0.02700612926,0.01048299511,0.01121232612,0.1058882719,0.875,0.3108441093,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,8,-0.0261001256,0.011002337,0.01168355355,0.1080904878,0.875,0.315241006,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,9,-0.01703546953,0.01003844051,0.01032864773,0.1016299549,0.85,0.3134308805,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,10,-0.01304620654,0.009535835801,0.009706039306,0.09851923318,0.825,0.3144698178,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,11,-0.0003265975064,0.00869454357,0.008694650236,0.09324510837,0.9,0.3083586259,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,12,-0.02241555712,0.006026346025,0.006528803226,0.08080101005,0.95,0.3109450815,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,1,-0.001099840567,0.004909358431,0.004910568081,0.07007544563,0.875,0.2128289235,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,2,-0.009439643632,0.005769829777,0.005858936649,0.07654369111,0.85,0.2387394602,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,3,-0.005884596743,0.006650807706,0.006685436185,0.08176451666,0.825,0.2509302692,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,4,-0.01472977776,0.008079304229,0.008296270582,0.09108386565,0.825,0.2663534002,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,5,-0.02078748147,0.01119009483,0.01162221422,0.1078063737,0.825,0.2704764094,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,6,-0.02710230084,0.01141635353,0.01215088824,0.1102310675,0.825,0.2757362628,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,7,-0.01190488367,0.007163876118,0.007305602373,0.08547281657,0.875,0.2734482771,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,8,-0.00553532682,0.01001529317,0.01004593301,0.1002294019,0.825,0.2837552048,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,9,0.007405014643,0.008744065793,0.008798900034,0.09380245218,0.875,0.2972420955,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,10,0.007305477205,0.00973441578,0.009787785778,0.09893323899,0.875,0.2980842321,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,11,0.00932906979,0.009948644729,0.01003567627,0.1001782225,0.775,0.2807176298,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,12,-0.007512851056,0.01054747321,0.01060391614,0.1029753181,0.875,0.2932072958,NaN,NaN
sparse,fmar,40,200,2,12,LP,3,1,-0.0948434112,0.007501707275,0.01649697992,0.1284405696,0.625,0.2462673125,NaN,NaN
sparse,fmar,40,200,2,12,LP,3,2,-0.03266499159,0.004995670706,0.006062672381,0.07786316447,0.825,0.218695742,NaN,NaN
sparse,fmar,40,200,2,12,LP,3,3,-0.04653697428,0.00675793543,0.008923625405,0.09446494273,0.8,0.2325511825,NaN,NaN
