dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,pooled,1,3,12,0.5001904354,0.4203531812,0.1479375
sparse,pooled,2,1,1,0.3219434368,0.2785172748,0.0299375
sparse,pooled,2,1,2,0.308837864,0.2727955536,0.0253125
sparse,pooled,2,1,3,0.3138631376,0.2774698362,0.02875
sparse,pooled,2,1,4,0.3294931312,0.2946356955,0.03675
sparse,pooled,2,1,5,0.3568002462,0.3201942822,0.054
sparse,pooled,2,1,6,0.3880440732,0.3471090236,0.0785
sparse,pooled,2,1,7,0.4273345939,0.3853854633,0.114875
sparse,pooled,2,1,8,0.4753770775,0.4263656173,0.1516875
sparse,pooled,2,1,9,0.5272149156,0.4684504185,0.1869375
sparse,pooled,2,1,10,0.5728250546,0.5101840635,0.2169375
sparse,pooled,2,1,11,0.6174828489,0.5441140209,0.236125
sparse,pooled,2,1,12,0.6523045831,0.5589452792,0.245875
sparse,pooled,2,2,1,0.2803724599,0.2386737581,0.020625
sparse,pooled,2,2,2,0.2674255003,0.2338292681,0.016875
sparse,pooled,2,2,3,0.2679383882,0.2353011535,0.0196875
sparse,pooled,2,2,4,0.2736082593,0.2401706632,0.027375
sparse,pooled,2,2,5,0.2845131777,0.2487612288,0.03675
sparse,pooled,2,2,6,0.3008496195,0.263984018,0.05225
sparse,pooled,2,2,7,0.3195416431,0.278935374,0.0676875
sparse,pooled,2,2,8,0.3408409731,0.294366927,0.0788125
sparse,pooled,2,2,9,0.3599868979,0.3119191799,0.0911875
sparse,pooled,2,2,10,0.3776497148,0.326099148,0.098375
sparse,pooled,2,2,11,0.3987440857,0.3408343535,0.1095625
sparse,pooled,2,2,12,0.4157531145,0.34097673,0.1193125
sparse,pooled,2,3,1,0.3530890599,0.3107420296,0.0331875
sparse,pooled,2,3,2,0.3415083977,0.3052562904,0.0285
sparse,pooled,2,3,3,0.3460912409,0.3110281027,0.029875
sparse,pooled,2,3,4,0.3597158864,0.3218363423,0.0401875
sparse,pooled,2,3,5,0.3853992338,0.3461401654,0.06
sparse,pooled,2,3,6,0.4109765006,0.3724774394,0.0818125
sparse,pooled,2,3,7,0.4396041188,0.3995982121,0.1065
sparse,pooled,2,3,8,0.4672225487,0.4244588278,0.12675
sparse,pooled,2,3,9,0.4952388524,0.4503373308,0.1475
sparse,pooled,2,3,10,0.5181469848,0.4662954936,0.1635
sparse,pooled,2,3,11,0.5376547748,0.4760656549,0.17275
