dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,pooled,1,3,4,0.4339477121,0.3911497229,0.0755625
sparse,pooled,1,3,5,0.4683680197,0.4236965788,0.1049375
sparse,pooled,1,3,6,0.5084422431,0.4625135987,0.139375
sparse,pooled,1,3,7,0.545225298,0.498076866,0.1730625
sparse,pooled,1,3,8,0.5817190351,0.5286514444,0.2115
sparse,pooled,1,3,9,0.6109437809,0.5532313332,0.23525
sparse,pooled,1,3,10,0.641729826,0.5783267215,0.252
sparse,pooled,1,3,11,0.6616708837,0.5854106156,0.2568125
sparse,pooled,1,3,12,0.6810340113,0.5920912352,0.261125
sparse,pooled,2,1,1,0.4373510105,0.3789959378,0.0784375
sparse,pooled,2,1,2,0.430414247,0.3787435245,0.0748125
sparse,pooled,2,1,3,0.4433827511,0.3955380115,0.090375
sparse,pooled,2,1,4,0.4698647227,0.423566437,0.1164375
sparse,pooled,2,1,5,0.5041343763,0.4590463623,0.143
sparse,pooled,2,1,6,0.5371698029,0.4921884407,0.1679375
sparse,pooled,2,1,7,0.5796075835,0.5319673081,0.20375
sparse,pooled,2,1,8,0.6187630742,0.5642384115,0.2344375
sparse,pooled,2,1,9,0.6553048235,0.5972246235,0.25225
sparse,pooled,2,1,10,0.6909631741,0.6225274294,0.2671875
sparse,pooled,2,1,11,0.7157699486,0.6396027959,0.2736875
sparse,pooled,2,1,12,0.7434111823,0.6456352143,0.2789375
sparse,pooled,2,2,1,0.3102356599,0.2562482707,0.0265625
sparse,pooled,2,2,2,0.2972526851,0.2462995338,0.0228125
sparse,pooled,2,2,3,0.2940583794,0.2465452654,0.0208125
sparse,pooled,2,2,4,0.2968970236,0.251961742,0.02375
sparse,pooled,2,2,5,0.3055945521,0.2621513426,0.03025
sparse,pooled,2,2,6,0.3188098433,0.2753930278,0.041
sparse,pooled,2,2,7,0.3347682731,0.2870373357,0.0554375
sparse,pooled,2,2,8,0.3511248188,0.2987415941,0.0688125
sparse,pooled,2,2,9,0.3686654877,0.311422855,0.0838125
sparse,pooled,2,2,10,0.3890981346,0.3226241484,0.101375
sparse,pooled,2,2,11,0.403328342,0.3309517547,0.1141875
sparse,pooled,2,2,12,0.4170979768,0.3317841655,0.1209375
sparse,pooled,2,3,1,0.4436658669,0.3884496572,0.0794375
sparse,pooled,2,3,2,0.4381482246,0.3897654939,0.0754375
sparse,pooled,2,3,3,0.4508558276,0.4059212103,0.0924375
sparse,pooled,2,3,4,0.4770956476,0.4335125363,0.119
sparse,pooled,2,3,5,0.5027788839,0.4548192831,0.1471875
sparse,pooled,2,3,6,0.5279261141,0.4779084448,0.1751875
sparse,pooled,2,3,7,0.5477869538,0.497357848,0.1954375
sparse,pooled,2,3,8,0.5602723445,0.5063517146,0.2030625
sparse,pooled,2,3,9,0.5669270247,0.5100666713,0.205125
sparse,pooled,2,3,10,0.569955315,0.5093566692,0.2094375
sparse,pooled,2,3,11,0.5738150943,0.5076539303,0.2035625
sparse,pooled,2,3,12,0.5811707887,0.504300404,0.20475
sparse,pooled,3,1,1,1.031964024,0.9604450627,0.4738125
sparse,pooled,3,1,2,1.08865414,1.026082805,0.5303125
sparse,pooled,3,1,3,1.098992916,1.038347791,0.5425
sparse,pooled,3,1,4,1.1074007,1.047512213,0.5403125
sparse,pooled,3,1,5,1.101129498,1.044260943,0.5288125
sparse,pooled,3,1,6,1.083633366,1.028775706,0.5076875
sparse,pooled,3,1,7,1.061166206,1.001120102,0.492875
sparse,pooled,3,1,8,1.044893628,0.9855168323,0.4795625
sparse,pooled,3,1,9,1.028011122,0.9646516489,0.4658125
sparse,pooled,3,1,10,1.012008442,0.947669926,0.4523125
sparse,pooled,3,1,11,1.006035971,0.9292364599,0.4445625
sparse,pooled,3,1,12,1.014601687,0.9211425798,0.4389375
sparse,pooled,3,2,1,0.3979502684,0.3468945765,0.0666875
sparse,pooled,3,2,2,0.3882585356,0.3403718618,0.0619375
sparse,pooled,3,2,3,0.3934649262,0.3471323512,0.069625
sparse,pooled,3,2,4,0.4045134856,0.3585762081,0.0829375
sparse,pooled,3,2,5,0.419223292,0.3701221165,0.096875
sparse,pooled,3,2,6,0.4332442547,0.3796387673,0.1111875
sparse,pooled,3,2,7,0.4432223611,0.3885516622,0.12375
sparse,pooled,3,2,8,0.4469521937,0.390803578,0.12825
sparse,pooled,3,2,9,0.4441021057,0.3843882762,0.1256875
sparse,pooled,3,2,10,0.443437967,0.379268509,0.1266875
sparse,pooled,3,2,11,0.4481963822,0.3755641494,0.1319375
sparse,pooled,3,2,12,0.4603519894,0.3775891086,0.1381875
sparse,pooled,3,3,1,0.3817916212,0.3286793953,0.0469375
sparse,pooled,3,3,2,0.3673563166,0.3231670236,0.040875
sparse,pooled,3,3,3,0.3642148771,0.3256922718,0.0424375
sparse,pooled,3,3,4,0.3724034304,0.3330931352,0.0498125
sparse,pooled,3,3,5,0.3862158766,0.3503788248,0.0641875
sparse,pooled,3,3,6,0.4016160249,0.366197774,0.075375
sparse,pooled,3,3,7,0.4118769573,0.3750136384,0.08225
sparse,pooled,3,3,8,0.4195881285,0.3807899709,0.0879375
sparse,pooled,3,3,9,0.4264032306,0.3842855663,0.0928125
sparse,pooled,3,3,10,0.436453803,0.3860794204,0.1045
sparse,pooled,3,3,11,0.4483717192,0.3916368076,0.1154375
sparse,pooled,3,3,12,0.4629561922,0.3946625683,0.12175
