dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,block,3,2,5,0.7173003953,0.5411967269,0.2319375
sparse,block,3,2,6,0.7473106764,0.5662604562,0.249625
sparse,block,3,2,7,0.8292116235,0.6194376403,0.296375
sparse,block,3,2,8,0.940966108,0.7252399312,0.345125
sparse,block,3,2,9,0.9169597242,0.7033719516,0.33625
sparse,block,3,2,10,0.8920195687,0.6786280083,0.3251875
sparse,block,3,2,11,0.8800581717,0.6591670398,0.3128125
sparse,block,3,2,12,0.8824725915,0.6528975897,0.308
sparse,block,3,3,1,0.5102099006,0.3716095656,0.123625
sparse,block,3,3,2,0.5765593511,0.4233393287,0.1585625
sparse,block,3,3,3,0.6342292347,0.4569912465,0.1935625
sparse,block,3,3,4,0.7176842568,0.5351908304,0.235375
sparse,block,3,3,5,0.7113129105,0.5370115066,0.2365625
sparse,block,3,3,6,0.8104663994,0.6284953694,0.284875
sparse,block,3,3,7,0.8841263119,0.6989207057,0.3193125
sparse,block,3,3,8,0.8914328768,0.699293804,0.3323125
sparse,block,3,3,9,0.9126101581,0.7043899716,0.3383125
sparse,block,3,3,10,0.8964486136,0.6963353281,0.3273125
sparse,block,3,3,11,0.9005525918,0.6982408879,0.32675
sparse,block,3,3,12,0.8768014064,0.6642866106,0.3074375
sparse,pooled,1,1,1,0.2925061959,0.2452055823,0.0168125
sparse,pooled,1,1,2,0.2794945174,0.2380351529,0.0125
sparse,pooled,1,1,3,0.2758186508,0.2357453987,0.013125
sparse,pooled,1,1,4,0.2774508587,0.2365907126,0.015375
sparse,pooled,1,1,5,0.2849388508,0.2460321684,0.02025
sparse,pooled,1,1,6,0.2976058313,0.2587993119,0.0288125
sparse,pooled,1,1,7,0.3181438643,0.2756075549,0.046625
sparse,pooled,1,1,8,0.3409810926,0.2965691431,0.068375
sparse,pooled,1,1,9,0.3653702922,0.3184954841,0.0886875
sparse,pooled,1,1,10,0.3906218481,0.3417125003,0.106875
sparse,pooled,1,1,11,0.4144477279,0.3558003457,0.117375
sparse,pooled,1,1,12,0.4364386946,0.3667244539,0.1274375
sparse,pooled,1,2,1,0.3201690208,0.2764588218,0.04125
sparse,pooled,1,2,2,0.3114525459,0.2715967944,0.0411875
sparse,pooled,1,2,3,0.3130974409,0.2740550315,0.04425
sparse,pooled,1,2,4,0.3205179321,0.2832810712,0.055625
sparse,pooled,1,2,5,0.3324862035,0.2920951829,0.06825
sparse,pooled,1,2,6,0.3487123049,0.3083957305,0.0841875
sparse,pooled,1,2,7,0.366748251,0.3219358805,0.0986875
sparse,pooled,1,2,8,0.3907451356,0.3440718636,0.113
sparse,pooled,1,2,9,0.4113235557,0.3582462016,0.1251875
sparse,pooled,1,2,10,0.433330005,0.3711697593,0.1368125
sparse,pooled,1,2,11,0.4499328457,0.3787460454,0.1469375
sparse,pooled,1,2,12,0.4714481759,0.3881617584,0.153125
sparse,pooled,1,3,1,0.3713356596,0.328361934,0.031375
sparse,pooled,1,3,2,0.3609995194,0.3246168795,0.0286875
sparse,pooled,1,3,3,0.3631781592,0.328188915,0.028625
sparse,pooled,1,3,4,0.3762208889,0.3407784342,0.0383125
sparse,pooled,1,3,5,0.3954471617,0.3577847993,0.05225
sparse,pooled,1,3,6,0.4197678777,0.381706481,0.07525
sparse,pooled,1,3,7,0.4460344467,0.4046226626,0.103
sparse,pooled,1,3,8,0.4674234864,0.4233314996,0.120875
sparse,pooled,1,3,9,0.4898236033,0.442348493,0.1384375
sparse,pooled,1,3,10,0.5108176943,0.4581257263,0.1575
sparse,pooled,1,3,11,0.523701829,0.4650096549,0.16225
sparse,pooled,1,3,12,0.5389899055,0.4651717747,0.1693125
sparse,pooled,2,1,1,0.300350542,0.2583249428,0.0206875
sparse,pooled,2,1,2,0.2887727111,0.2517384182,0.01875
sparse,pooled,2,1,3,0.2893830693,0.252749296,0.0208125
sparse,pooled,2,1,4,0.2995961446,0.2627892781,0.028
sparse,pooled,2,1,5,0.3166279243,0.2774070329,0.0404375
sparse,pooled,2,1,6,0.3397578181,0.3007100664,0.06325
sparse,pooled,2,1,7,0.3708678872,0.3295091432,0.0939375
sparse,pooled,2,1,8,0.4064287958,0.359085911,0.12125
sparse,pooled,2,1,9,0.4458663643,0.3939145837,0.1485625
sparse,pooled,2,1,10,0.4868985403,0.4303127993,0.1716875
sparse,pooled,2,1,11,0.5223459874,0.4592038182,0.186625
sparse,pooled,2,1,12,0.5487965614,0.4685571414,0.1920625
sparse,pooled,2,2,1,0.2866592417,0.2463700256,0.018375
sparse,pooled,2,2,2,0.2739722881,0.2391970884,0.0149375
sparse,pooled,2,2,3,0.2729231284,0.2410612148,0.0180625
sparse,pooled,2,2,4,0.2787458984,0.248201679,0.0255625
sparse,pooled,2,2,5,0.2923497903,0.2616117045,0.0364375
sparse,pooled,2,2,6,0.3103314389,0.2781148167,0.0499375
sparse,pooled,2,2,7,0.3292634228,0.2942261391,0.0643125
sparse,pooled,2,2,8,0.3554591591,0.3169371819,0.083625
sparse,pooled,2,2,9,0.3810255535,0.3398507637,0.0996875
sparse,pooled,2,2,10,0.4007876041,0.3576708785,0.1140625
sparse,pooled,2,2,11,0.4174812225,0.3701515415,0.1236875
sparse,pooled,2,2,12,0.4330574968,0.3735397309,0.129875
sparse,pooled,2,3,1,0.3598240316,0.3177854977,0.0455625
sparse,pooled,2,3,2,0.3522319907,0.314490752,0.0456875
sparse,pooled,2,3,3,0.3635437628,0.3260955127,0.0575625
