dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,200,2,12,LP,1,1,-0.01210286357,0.005152223866,0.005298703172,0.0727921917,0.875,0.2287320804,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,2,-0.008030191135,0.006404374355,0.006468858325,0.08042921313,0.875,0.2511608661,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,3,-0.01837654541,0.005310352055,0.005648049476,0.07515350608,0.95,0.2757449608,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,4,-0.02474780093,0.009058548939,0.00967100259,0.09834125579,0.85,0.2975153924,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,5,-0.02148516798,0.009830570772,0.01029218322,0.1014503978,0.875,0.3086861343,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,6,-0.02505432435,0.01245945939,0.01308717855,0.114399207,0.825,0.3099980541,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,7,-0.02684052414,0.01050606838,0.01122648211,0.1059550948,0.9,0.3118727527,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,8,-0.0266976322,0.01102732709,0.01174009065,0.1083516989,0.875,0.316506195,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,9,-0.01838712097,0.01017731494,0.01051540116,0.1025446301,0.85,0.3144903982,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,10,-0.01474915713,0.009942391395,0.01015992903,0.1007964733,0.825,0.3155119702,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,11,-0.002493908882,0.00901228919,0.009018508771,0.09496582949,0.925,0.309125089,NaN,NaN
sparse,fmar,40,200,2,12,LP,1,12,-0.02503988839,0.006202692806,0.006829688817,0.08264193135,0.95,0.3110807467,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,1,-0.001221595099,0.004787096007,0.004788588301,0.06919962645,0.875,0.2127013435,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,2,-0.007696746766,0.005675014243,0.005734254154,0.07572485823,0.85,0.238426813,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,3,-0.003065392385,0.006441151538,0.006450548169,0.0803153047,0.85,0.2503412031,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,4,-0.01153903559,0.00774379693,0.007876946273,0.08875216207,0.825,0.2656995832,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,5,-0.01805337512,0.01094414096,0.01127006532,0.1061605638,0.825,0.2710571637,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,6,-0.02491668008,0.01135020187,0.01197104282,0.1094122608,0.825,0.2766033998,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,7,-0.01082060396,0.007204442468,0.007321527938,0.08556592744,0.875,0.2738567356,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,8,-0.00534372836,0.009895641324,0.009924196757,0.09962026278,0.8,0.2835194817,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,9,0.006620468194,0.008707934809,0.008751765408,0.0935508707,0.875,0.2962743899,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,10,0.005931818434,0.009883572502,0.009918758972,0.09959296648,0.9,0.2970371561,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,11,0.00719862857,0.009707175849,0.009758996103,0.09878763132,0.775,0.277161096,NaN,NaN
sparse,fmar,40,200,2,12,LP,2,12,-0.01020068933,0.01029241751,0.01039647158,0.1019630893,0.925,0.2890149266,NaN,NaN
sparse,fmar,40,200,2,12,LP,3,1,-0.07676171794,0.00689976669,0.01279212803,0.1131022901,0.65,0.2296233296,NaN,NaN
sparse,fmar,40,200,2,12,LP,3,2,-0.02448544257,0.004682848075,0.005282384973,0.0726800177,0.9,0.2149560883,NaN,NaN
sparse,fmar,40,200,2,12,LP,3,3,-0.03968145507,0.006415238424,0.007989856301,0.08938599611,0.8,0.2300020566,NaN,NaN
