scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,ip,i1y,11,0.330153,2.56021,2.48520,1.0000
pooled,ip,i1y,12,0.361135,2.61250,2.55036,1.0000
pooled,ip,i1y,13,0.373202,2.61908,2.56007,1.0000
pooled,ip,i1y,14,0.441738,2.57198,2.50186,1.0000
pooled,ip,i1y,15,0.48286,2.46388,2.41097,1.0000
pooled,ip,i1y,16,0.51574,2.38671,2.33556,1.0000
pooled,ip,i1y,17,0.547479,2.25524,2.23334,1.0000
pooled,ip,i1y,18,0.577187,2.12779,2.09923,1.0000
pooled,ip,i1y,19,0.621283,1.98779,1.94908,1.0000
pooled,ip,i1y,20,0.676042,1.85757,1.83108,0.9993
pooled,ip,i1y,21,0.698133,1.74995,1.72275,0.9973
pooled,ip,i1y,22,0.72207,1.65978,1.63622,0.9953
pooled,ip,i1y,23,0.735388,1.55936,1.54956,0.9860
pooled,ip,i1y,24,0.744116,1.46819,1.44192,0.9667
pooled,ip,i1y,25,0.726486,1.39316,1.36399,0.9327
pooled,ip,i1y,26,0.763955,1.31594,1.28187,0.8953
pooled,ip,i1y,27,0.790518,1.27218,1.25021,0.8613
pooled,ip,i1y,28,0.815651,1.23968,1.21675,0.8173
pooled,ip,i1y,29,0.849619,1.22893,1.21609,0.7980
pooled,ip,i1y,30,0.876271,1.23192,1.21000,0.8107
pooled,ip,i1y,31,0.903515,1.22509,1.19906,0.8060
pooled,ip,i1y,32,0.934172,1.20351,1.18581,0.7973
pooled,ip,i1y,33,0.923613,1.17649,1.15986,0.7693
pooled,ip,i1y,34,0.910232,1.12287,1.09912,0.6913
pooled,ip,i1y,35,0.878864,1.06622,1.03417,0.5653
pooled,ip,i1y,36,0.848756,0.99127,0.95990,0.4347
pooled,ip,i1y,37,0.846818,0.91375,0.89513,0.2987
pooled,ip,i1y,38,0.849937,0.82969,0.80074,0.1767
pooled,ip,i1y,39,0.870001,0.73825,0.71795,0.0767
pooled,ip,i1y,40,0.898198,0.65928,0.64165,0.0260
pooled,ip,i1y,41,0.918798,0.59013,0.57455,0.0120
pooled,ip,i1y,42,0.894206,0.54474,0.52890,0.0040
pooled,ip,i1y,43,0.858671,0.50979,0.49464,0.0000
pooled,ip,i1y,44,0.841216,0.48727,0.47241,0.0000
pooled,ip,i1y,45,0.824906,0.47607,0.46629,0.0007
pooled,ip,i1y,46,0.816408,0.47478,0.46845,0.0000
pooled,ip,i1y,47,0.773039,0.47916,0.46423,0.0020
pooled,ip,i1y,48,0.70196,0.47827,0.45139,0.0080
pooled,ip,ip,1,0.0118028,0.78846,0.76891,0.1780
pooled,ip,ip,2,0.048597,0.78734,0.77699,0.1527
pooled,ip,ip,3,0.0876623,0.80734,0.79462,0.1553
pooled,ip,ip,4,0.121498,0.86342,0.84230,0.2200
pooled,ip,ip,5,0.158663,0.94036,0.92130,0.3473
pooled,ip,ip,6,0.184118,1.04871,1.03280,0.5640
pooled,ip,ip,7,0.212637,1.18927,1.16149,0.7900
pooled,ip,ip,8,0.258865,1.34726,1.31376,0.9273
pooled,ip,ip,9,0.28163,1.51266,1.48564,0.9840
pooled,ip,ip,10,0.312757,1.67522,1.64685,0.9980
pooled,ip,ip,11,0.330153,1.82674,1.80301,1.0000
pooled,ip,ip,12,0.361135,1.91641,1.89585,1.0000
pooled,ip,ip,13,0.373202,1.96214,1.91709,1.0000
pooled,ip,ip,14,0.441738,1.94718,1.91187,1.0000
pooled,ip,ip,15,0.48286,1.94645,1.90932,1.0000
pooled,ip,ip,16,0.51574,1.94493,1.90719,1.0000
pooled,ip,ip,17,0.547479,1.93507,1.90965,1.0000
pooled,ip,ip,18,0.577187,1.92414,1.90925,1.0000
pooled,ip,ip,19,0.621283,1.87933,1.86017,0.9993
pooled,ip,ip,20,0.676042,1.83312,1.80111,1.0000
pooled,ip,ip,21,0.698133,1.79755,1.77075,1.0000
pooled,ip,ip,22,0.72207,1.75820,1.72516,1.0000
pooled,ip,ip,23,0.735388,1.68801,1.65275,0.9993
pooled,ip,ip,24,0.744116,1.61773,1.59807,0.9987
pooled,ip,ip,25,0.726486,1.50678,1.49169,0.9887
pooled,ip,ip,26,0.763955,1.38795,1.37739,0.9547
pooled,ip,ip,27,0.790518,1.28387,1.26786,0.9140
pooled,ip,ip,28,0.815651,1.17948,1.16368,0.7987
pooled,ip,ip,29,0.849619,1.08854,1.07465,0.6520
pooled,ip,ip,30,0.876271,1.00928,0.98985,0.4767
pooled,ip,ip,31,0.903515,0.94246,0.93363,0.3287
pooled,ip,ip,32,0.934172,0.88679,0.87355,0.2333
pooled,ip,ip,33,0.923613,0.83508,0.81954,0.1400
pooled,ip,ip,34,0.910232,0.79366,0.78177,0.0913
pooled,ip,ip,35,0.878864,0.76816,0.75114,0.0727
pooled,ip,ip,36,0.848756,0.73888,0.72658,0.0453
pooled,ip,ip,37,0.846818,0.70752,0.69321,0.0273
pooled,ip,ip,38,0.849937,0.68127,0.67033,0.0180
pooled,ip,ip,39,0.870001,0.65038,0.64055,0.0073
pooled,ip,ip,40,0.898198,0.62793,0.61861,0.0073
pooled,ip,ip,41,0.918798,0.61413,0.60637,0.0060
pooled,ip,ip,42,0.894206,0.60409,0.58747,0.0067
pooled,ip,ip,43,0.858671,0.60716,0.59712,0.0067
pooled,ip,ip,44,0.841216,0.60677,0.59508,0.0013
pooled,ip,ip,45,0.824906,0.60764,0.60366,0.0047
pooled,ip,ip,46,0.816408,0.61530,0.60347,0.0073
pooled,ip,ip,47,0.773039,0.62352,0.60606,0.0147
pooled,ip,ip,48,0.70196,0.63109,0.61196,0.0327
pooled,ip,hicp,1,0.0118028,0.72646,0.68878,0.1287
pooled,ip,hicp,2,0.048597,0.67016,0.65115,0.0580
pooled,ip,hicp,3,0.0876623,0.64177,0.63086,0.0193
pooled,ip,hicp,4,0.121498,0.62223,0.61081,0.0067
pooled,ip,hicp,5,0.158663,0.62370,0.61036,0.0053
pooled,ip,hicp,6,0.184118,0.63759,0.62282,0.0107
pooled,ip,hicp,7,0.212637,0.64724,0.62992,0.0127
pooled,ip,hicp,8,0.258865,0.64967,0.63087,0.0107
pooled,ip,hicp,9,0.28163,0.64753,0.63942,0.0067
pooled,ip,hicp,10,0.312757,0.64521,0.63464,0.0067
pooled,ip,hicp,11,0.330153,0.63920,0.62611,0.0040
pooled,ip,hicp,12,0.361135,0.62442,0.61286,0.0073
pooled,ip,hicp,13,0.373202,0.62547,0.60686,0.0073
pooled,ip,hicp,14,0.441738,0.59369,0.58496,0.0087
pooled,ip,hicp,15,0.48286,0.54745,0.53899,0.0033
pooled,ip,hicp,16,0.51574,0.49387,0.48632,0.0007
pooled,ip,hicp,17,0.547479,0.43162,0.42107,0.0000
pooled,ip,hicp,18,0.577187,0.37330,0.36336,0.0000
pooled,ip,hicp,19,0.621283,0.32025,0.31330,0.0000
pooled,ip,hicp,20,0.676042,0.28061,0.27302,0.0000
pooled,ip,hicp,21,0.698133,0.24471,0.23785,0.0000
pooled,ip,hicp,22,0.72207,0.21203,0.20577,0.0000
pooled,ip,hicp,23,0.735388,0.18716,0.18172,0.0000
pooled,ip,hicp,24,0.744116,0.16758,0.16252,0.0000
pooled,ip,hicp,25,0.726486,0.15144,0.14475,0.0000
pooled,ip,hicp,26,0.763955,0.13989,0.13254,0.0000
pooled,ip,hicp,27,0.790518,0.13322,0.12862,0.0000
pooled,ip,hicp,28,0.815651,0.12879,0.12336,0.0000
pooled,ip,hicp,29,0.849619,0.12696,0.12124,0.0000
pooled,ip,hicp,30,0.876271,0.12580,0.12117,0.0000
pooled,ip,hicp,31,0.903515,0.12768,0.12514,0.0000
pooled,ip,hicp,32,0.934172,0.13408,0.13264,0.0000
pooled,ip,hicp,33,0.923613,0.14187,0.13875,0.0000
pooled,ip,hicp,34,0.910232,0.15117,0.14656,0.0000
pooled,ip,hicp,35,0.878864,0.16073,0.15604,0.0000
pooled,ip,hicp,36,0.848756,0.17326,0.16935,0.0000
pooled,ip,hicp,37,0.846818,0.18289,0.17722,0.0000
pooled,ip,hicp,38,0.849937,0.19276,0.18705,0.0000
pooled,ip,hicp,39,0.870001,0.20450,0.20012,0.0000
pooled,ip,hicp,40,0.898198,0.21909,0.21470,0.0000
pooled,ip,hicp,41,0.918798,0.23845,0.23439,0.0000
pooled,ip,hicp,42,0.894206,0.25607,0.24967,0.0000
pooled,ip,hicp,43,0.858671,0.27321,0.26706,0.0000
pooled,ip,hicp,44,0.841216,0.28904,0.28042,0.0000
pooled,ip,hicp,45,0.824906,0.30198,0.29645,0.0000
pooled,ip,hicp,46,0.816408,0.31728,0.30991,0.0000
pooled,ip,hicp,47,0.773039,0.32721,0.31655,0.0000
pooled,ip,hicp,48,0.70196,0.34107,0.32392,0.0000
pooled,ip,stoxx,1,0.0118028,0.48928,0.44831,0.0240
pooled,ip,stoxx,2,0.048597,0.46990,0.43373,0.0120
pooled,ip,stoxx,3,0.0876623,0.46641,0.44976,0.0040
pooled,ip,stoxx,4,0.121498,0.48321,0.46036,0.0100
pooled,ip,stoxx,5,0.158663,0.50270,0.48832,0.0107
pooled,ip,stoxx,6,0.184118,0.52291,0.50652,0.0133
pooled,ip,stoxx,7,0.212637,0.54250,0.52157,0.0180
pooled,ip,stoxx,8,0.258865,0.55305,0.52407,0.0127
pooled,ip,stoxx,9,0.28163,0.54624,0.52807,0.0087
pooled,ip,stoxx,10,0.312757,0.53554,0.51909,0.0053
pooled,ip,stoxx,11,0.330153,0.50838,0.49148,0.0027
pooled,ip,stoxx,12,0.361135,0.47680,0.46111,0.0047
pooled,ip,stoxx,13,0.373202,0.44254,0.42957,0.0007
pooled,ip,stoxx,14,0.441738,0.40487,0.38994,0.0000
pooled,ip,stoxx,15,0.48286,0.37957,0.37054,0.0000
pooled,ip,stoxx,16,0.51574,0.36018,0.34578,0.0000
pooled,ip,stoxx,17,0.547479,0.35406,0.34104,0.0000
pooled,ip,stoxx,18,0.577187,0.35067,0.34268,0.0000
pooled,ip,stoxx,19,0.621283,0.35152,0.34118,0.0000
pooled,ip,stoxx,20,0.676042,0.35469,0.34689,0.0000
pooled,ip,stoxx,21,0.698133,0.35518,0.34538,0.0000
pooled,ip,stoxx,22,0.72207,0.35511,0.34714,0.0000
pooled,ip,stoxx,23,0.735388,0.34889,0.33536,0.0000
pooled,ip,stoxx,24,0.744116,0.33720,0.32476,0.0000
pooled,ip,stoxx,25,0.726486,0.31293,0.30334,0.0000
pooled,ip,stoxx,26,0.763955,0.28707,0.27677,0.0000
pooled,ip,stoxx,27,0.790518,0.25821,0.25180,0.0000
pooled,ip,stoxx,28,0.815651,0.23412,0.22649,0.0000
pooled,ip,stoxx,29,0.849619,0.21024,0.20288,0.0000
pooled,ip,stoxx,30,0.876271,0.19040,0.18357,0.0000
pooled,ip,stoxx,31,0.903515,0.17669,0.17176,0.0000
pooled,ip,stoxx,32,0.934172,0.16662,0.16154,0.0000
pooled,ip,stoxx,33,0.923613,0.16149,0.15610,0.0000
pooled,ip,stoxx,34,0.910232,0.16148,0.15713,0.0000
pooled,ip,stoxx,35,0.878864,0.16344,0.15942,0.0000
pooled,ip,stoxx,36,0.848756,0.16786,0.16262,0.0000
pooled,ip,stoxx,37,0.846818,0.17257,0.16640,0.0000
pooled,ip,stoxx,38,0.849937,0.17960,0.17097,0.0000
pooled,ip,stoxx,39,0.870001,0.18627,0.17455,0.0000
pooled,ip,stoxx,40,0.898198,0.19184,0.18019,0.0000
pooled,ip,stoxx,41,0.918798,0.19814,0.18769,0.0000
pooled,ip,stoxx,42,0.894206,0.20165,0.19125,0.0000
pooled,ip,stoxx,43,0.858671,0.20713,0.19453,0.0000
pooled,ip,stoxx,44,0.841216,0.21073,0.19686,0.0000
pooled,ip,stoxx,45,0.824906,0.21359,0.20039,0.0000
pooled,ip,stoxx,46,0.816408,0.21752,0.20213,0.0000
pooled,ip,stoxx,47,0.773039,0.22000,0.20681,0.0000
pooled,ip,stoxx,48,0.70196,0.22228,0.19966,0.0000
pooled,hicp,i1y,1,0.0118028,0.58499,0.54859,0.0493
pooled,hicp,i1y,2,0.048597,0.56902,0.53206,0.0333
pooled,hicp,i1y,3,0.0876623,0.57538,0.54575,0.0213
pooled,hicp,i1y,4,0.121498,0.59797,0.57117,0.0213
pooled,hicp,i1y,5,0.158663,0.63261,0.60594,0.0387
pooled,hicp,i1y,6,0.184118,0.67833,0.65916,0.0507
pooled,hicp,i1y,7,0.212637,0.73940,0.71318,0.0933
pooled,hicp,i1y,8,0.258865,0.81269,0.78343,0.1613
pooled,hicp,i1y,9,0.28163,0.91517,0.89994,0.3213
pooled,hicp,i1y,10,0.312757,1.06354,1.04730,0.5893
pooled,hicp,i1y,11,0.330153,1.26696,1.24473,0.8240
pooled,hicp,i1y,12,0.361135,1.46450,1.42530,0.9480
pooled,hicp,i1y,13,0.373202,1.67587,1.62964,0.9960
pooled,hicp,i1y,14,0.441738,1.83913,1.80654,0.9980
pooled,hicp,i1y,15,0.48286,1.97444,1.92977,1.0000
pooled,hicp,i1y,16,0.51574,2.11034,2.05999,1.0000
pooled,hicp,i1y,17,0.547479,2.22765,2.19272,1.0000
pooled,hicp,i1y,18,0.577187,2.37449,2.33809,1.0000
pooled,hicp,i1y,19,0.621283,2.53177,2.49513,1.0000
pooled,hicp,i1y,20,0.676042,2.67180,2.65156,1.0000
pooled,hicp,i1y,21,0.698133,2.75768,2.72487,1.0000
pooled,hicp,i1y,22,0.72207,2.79126,2.75359,1.0000
pooled,hicp,i1y,23,0.735388,2.75430,2.71670,1.0000
pooled,hicp,i1y,24,0.744116,2.71007,2.67931,1.0000
pooled,hicp,i1y,25,0.726486,2.67091,2.62689,1.0000
pooled,hicp,i1y,26,0.763955,2.59459,2.55102,1.0000
pooled,hicp,i1y,27,0.790518,2.49896,2.45678,1.0000
pooled,hicp,i1y,28,0.815651,2.43952,2.37624,1.0000
pooled,hicp,i1y,29,0.849619,2.38207,2.33675,1.0000
pooled,hicp,i1y,30,0.876271,2.31328,2.27484,1.0000
pooled,hicp,i1y,31,0.903515,2.17851,2.14706,1.0000
pooled,hicp,i1y,32,0.934172,2.02444,1.99982,1.0000
pooled,hicp,i1y,33,0.923613,1.85188,1.82334,0.9987
pooled,hicp,i1y,34,0.910232,1.66945,1.64123,0.9933
pooled,hicp,i1y,35,0.878864,1.54340,1.51683,0.9780
pooled,hicp,i1y,36,0.848756,1.50182,1.47933,0.9693
pooled,hicp,i1y,37,0.846818,1.53452,1.49708,0.9693
pooled,hicp,i1y,38,0.849937,1.59991,1.58532,0.9887
pooled,hicp,i1y,39,0.870001,1.67971,1.65489,0.9887
pooled,hicp,i1y,40,0.898198,1.70810,1.67280,0.9927
pooled,hicp,i1y,41,0.918798,1.71392,1.67978,0.9967
pooled,hicp,i1y,42,0.894206,1.71911,1.69822,0.9960
pooled,hicp,i1y,43,0.858671,1.73639,1.70753,0.9987
pooled,hicp,i1y,44,0.841216,1.76630,1.73234,0.9980
pooled,hicp,i1y,45,0.824906,1.83513,1.80178,0.9980
pooled,hicp,i1y,46,0.816408,1.92382,1.88594,0.9973
pooled,hicp,i1y,47,0.773039,2.00446,1.96382,1.0000
pooled,hicp,i1y,48,0.70196,2.06384,2.01252,0.9953
pooled,hicp,ip,1,0.0118028,0.45846,0.42415,0.0133
pooled,hicp,ip,2,0.048597,0.44489,0.41885,0.0073
pooled,hicp,ip,3,0.0876623,0.44167,0.41830,0.0020
pooled,hicp,ip,4,0.121498,0.45045,0.44005,0.0013
pooled,hicp,ip,5,0.158663,0.46985,0.46593,0.0000
pooled,hicp,ip,6,0.184118,0.49982,0.49375,0.0020
pooled,hicp,ip,7,0.212637,0.54080,0.53478,0.0027
pooled,hicp,ip,8,0.258865,0.60360,0.60237,0.0133
pooled,hicp,ip,9,0.28163,0.68321,0.66976,0.0447
pooled,hicp,ip,10,0.312757,0.77317,0.74582,0.1273
pooled,hicp,ip,11,0.330153,0.86699,0.84657,0.2447
pooled,hicp,ip,12,0.361135,0.94827,0.92961,0.3820
pooled,hicp,ip,13,0.373202,0.99578,0.98496,0.4673
pooled,hicp,ip,14,0.441738,1.05462,1.04208,0.5767
pooled,hicp,ip,15,0.48286,1.12441,1.11580,0.6907
pooled,hicp,ip,16,0.51574,1.22020,1.19559,0.8287
pooled,hicp,ip,17,0.547479,1.33660,1.31231,0.9247
pooled,hicp,ip,18,0.577187,1.45079,1.42345,0.9760
pooled,hicp,ip,19,0.621283,1.57612,1.54861,0.9960
pooled,hicp,ip,20,0.676042,1.74313,1.69959,1.0000
pooled,hicp,ip,21,0.698133,1.93138,1.89938,1.0000
pooled,hicp,ip,22,0.72207,2.13078,2.09568,1.0000
pooled,hicp,ip,23,0.735388,2.30287,2.27359,1.0000
pooled,hicp,ip,24,0.744116,2.41761,2.38870,1.0000
pooled,hicp,ip,25,0.726486,2.43875,2.40549,1.0000
pooled,hicp,ip,26,0.763955,2.46169,2.44116,1.0000
pooled,hicp,ip,27,0.790518,2.50579,2.48189,1.0000
pooled,hicp,ip,28,0.815651,2.55078,2.51873,1.0000
pooled,hicp,ip,29,0.849619,2.58360,2.54137,1.0000
pooled,hicp,ip,30,0.876271,2.60845,2.57356,1.0000
pooled,hicp,ip,31,0.903515,2.63674,2.60835,1.0000
pooled,hicp,ip,32,0.934172,2.69286,2.68617,1.0000
pooled,hicp,ip,33,0.923613,2.78294,2.75218,1.0000
pooled,hicp,ip,34,0.910232,2.88437,2.82233,1.0000
pooled,hicp,ip,35,0.878864,2.94559,2.89247,1.0000
pooled,hicp,ip,36,0.848756,2.85824,2.82863,1.0000
pooled,hicp,ip,37,0.846818,2.69213,2.65859,1.0000
pooled,hicp,ip,38,0.849937,2.53198,2.50375,1.0000
pooled,hicp,ip,39,0.870001,2.40111,2.37441,1.0000
pooled,hicp,ip,40,0.898198,2.29131,2.26220,1.0000
pooled,hicp,ip,41,0.918798,2.20563,2.17425,1.0000
pooled,hicp,ip,42,0.894206,2.17784,2.15370,1.0000
pooled,hicp,ip,43,0.858671,2.19510,2.18421,1.0000
pooled,hicp,ip,44,0.841216,2.24998,2.22901,1.0000
pooled,hicp,ip,45,0.824906,2.30979,2.26623,1.0000
pooled,hicp,ip,46,0.816408,2.35775,2.32852,1.0000
pooled,hicp,ip,47,0.773039,2.41730,2.39808,1.0000
pooled,hicp,ip,48,0.70196,2.48001,2.42350,1.0000
pooled,hicp,hicp,1,0.0118028,7.65266,7.42423,1.0000
pooled,hicp,hicp,2,0.048597,6.90668,6.83336,1.0000
pooled,hicp,hicp,3,0.0876623,5.52565,5.45593,1.0000
pooled,hicp,hicp,4,0.121498,4.46435,4.43571,1.0000
pooled,hicp,hicp,5,0.158663,3.58768,3.53849,1.0000
pooled,hicp,hicp,6,0.184118,3.00121,2.97051,1.0000
pooled,hicp,hicp,7,0.212637,2.71177,2.68537,1.0000
pooled,hicp,hicp,8,0.258865,2.40160,2.37254,1.0000
pooled,hicp,hicp,9,0.28163,2.11888,2.09077,1.0000
pooled,hicp,hicp,10,0.312757,1.95636,1.94129,1.0000
pooled,hicp,hicp,11,0.330153,1.83892,1.81664,1.0000
pooled,hicp,hicp,12,0.361135,1.76466,1.73568,1.0000
pooled,hicp,hicp,13,0.373202,1.80508,1.78959,1.0000
pooled,hicp,hicp,14,0.441738,1.93776,1.92573,1.0000
pooled,hicp,hicp,15,0.48286,1.98848,1.96425,1.0000
pooled,hicp,hicp,16,0.51574,2.03963,2.02417,1.0000
pooled,hicp,hicp,17,0.547479,2.03464,2.00960,1.0000
pooled,hicp,hicp,18,0.577187,2.01772,1.99454,1.0000
pooled,hicp,hicp,19,0.621283,2.02685,1.99446,1.0000
pooled,hicp,hicp,20,0.676042,1.99310,1.97219,1.0000
pooled,hicp,hicp,21,0.698133,1.94802,1.92327,1.0000
pooled,hicp,hicp,22,0.72207,1.92103,1.90278,1.0000
pooled,hicp,hicp,23,0.735388,1.89049,1.86359,1.0000
pooled,hicp,hicp,24,0.744116,1.82206,1.80744,1.0000
pooled,hicp,hicp,25,0.726486,1.87663,1.84750,1.0000
pooled,hicp,hicp,26,0.763955,2.00401,1.98607,1.0000
pooled,hicp,hicp,27,0.790518,2.03288,2.01466,1.0000
pooled,hicp,hicp,28,0.815651,2.02547,2.00733,1.0000
pooled,hicp,hicp,29,0.849619,1.99101,1.95963,1.0000
pooled,hicp,hicp,30,0.876271,1.96163,1.92791,1.0000
pooled,hicp,hicp,31,0.903515,1.98594,1.96934,1.0000
pooled,hicp,hicp,32,0.934172,1.95210,1.93393,1.0000
pooled,hicp,hicp,33,0.923613,1.90989,1.89449,1.0000
pooled,hicp,hicp,34,0.910232,1.87462,1.84985,1.0000
pooled,hicp,hicp,35,0.878864,1.81762,1.80856,1.0000
pooled,hicp,hicp,36,0.848756,1.70336,1.68670,1.0000
pooled,hicp,hicp,37,0.846818,1.67542,1.65176,0.9993
pooled,hicp,hicp,38,0.849937,1.65469,1.64034,1.0000
pooled,hicp,hicp,39,0.870001,1.62383,1.60765,0.9993
pooled,hicp,hicp,40,0.898198,1.60653,1.59424,0.9987
pooled,hicp,hicp,41,0.918798,1.58416,1.57097,0.9993
pooled,hicp,hicp,42,0.894206,1.58569,1.56872,0.9987
pooled,hicp,hicp,43,0.858671,1.60358,1.58174,0.9987
pooled,hicp,hicp,44,0.841216,1.62839,1.60585,0.9987
pooled,hicp,hicp,45,0.824906,1.65462,1.62511,0.9987
pooled,hicp,hicp,46,0.816408,1.67110,1.63205,1.0000
pooled,hicp,hicp,47,0.773039,1.66002,1.63419,1.0000
pooled,hicp,hicp,48,0.70196,1.59635,1.55805,0.9867
pooled,hicp,stoxx,1,0.0118028,0.88461,0.83139,0.2893
pooled,hicp,stoxx,2,0.048597,0.88268,0.82900,0.2893
pooled,hicp,stoxx,3,0.0876623,0.86915,0.83815,0.2447
pooled,hicp,stoxx,4,0.121498,0.85326,0.82806,0.2207
pooled,hicp,stoxx,5,0.158663,0.84989,0.83097,0.1933
pooled,hicp,stoxx,6,0.184118,0.85709,0.84179,0.2053
pooled,hicp,stoxx,7,0.212637,0.86421,0.84126,0.2240
pooled,hicp,stoxx,8,0.258865,0.87353,0.85676,0.2347
pooled,hicp,stoxx,9,0.28163,0.89131,0.87429,0.2660
pooled,hicp,stoxx,10,0.312757,0.92263,0.91491,0.3347
pooled,hicp,stoxx,11,0.330153,0.94548,0.93595,0.3800
pooled,hicp,stoxx,12,0.361135,0.97533,0.96279,0.4233
pooled,hicp,stoxx,13,0.373202,1.02454,1.00636,0.5113
pooled,hicp,stoxx,14,0.441738,1.03390,1.01201,0.5253
pooled,hicp,stoxx,15,0.48286,1.02484,1.00194,0.5053
pooled,hicp,stoxx,16,0.51574,1.00240,0.99238,0.4687
pooled,hicp,stoxx,17,0.547479,0.95255,0.93088,0.3467
pooled,hicp,stoxx,18,0.577187,0.88808,0.87294,0.2260
pooled,hicp,stoxx,19,0.621283,0.79974,0.78553,0.0993
pooled,hicp,stoxx,20,0.676042,0.71435,0.70231,0.0347
pooled,hicp,stoxx,21,0.698133,0.62666,0.61171,0.0147
pooled,hicp,stoxx,22,0.72207,0.55599,0.54373,0.0053
pooled,hicp,stoxx,23,0.735388,0.49948,0.48428,0.0013
pooled,hicp,stoxx,24,0.744116,0.46292,0.44510,0.0013
pooled,hicp,stoxx,25,0.726486,0.43926,0.42316,0.0000
pooled,hicp,stoxx,26,0.763955,0.41258,0.40428,0.0007
pooled,hicp,stoxx,27,0.790518,0.39404,0.38478,0.0000
pooled,hicp,stoxx,28,0.815651,0.37916,0.36888,0.0000
pooled,hicp,stoxx,29,0.849619,0.37725,0.36111,0.0000
pooled,hicp,stoxx,30,0.876271,0.39253,0.38019,0.0007
pooled,hicp,stoxx,31,0.903515,0.41228,0.39421,0.0000
pooled,hicp,stoxx,32,0.934172,0.44667,0.43394,0.0000
pooled,hicp,stoxx,33,0.923613,0.49566,0.48439,0.0000
pooled,hicp,stoxx,34,0.910232,0.55041,0.54340,0.0020
pooled,hicp,stoxx,35,0.878864,0.59048,0.58135,0.0033
pooled,hicp,stoxx,36,0.848756,0.60398,0.58672,0.0053
pooled,hicp,stoxx,37,0.846818,0.58017,0.56769,0.0080
pooled,hicp,stoxx,38,0.849937,0.56450,0.55061,0.0053
pooled,hicp,stoxx,39,0.870001,0.55890,0.54863,0.0020
pooled,hicp,stoxx,40,0.898198,0.56037,0.55106,0.0033
pooled,hicp,stoxx,41,0.918798,0.58440,0.57388,0.0033
pooled,hicp,stoxx,42,0.894206,0.62989,0.62067,0.0100
pooled,hicp,stoxx,43,0.858671,0.70726,0.68762,0.0300
pooled,hicp,stoxx,44,0.841216,0.83067,0.82547,0.1500
pooled,hicp,stoxx,45,0.824906,0.98721,0.97400,0.4593
pooled,hicp,stoxx,46,0.816408,1.15921,1.13567,0.7313
pooled,hicp,stoxx,47,0.773039,1.28052,1.25074,0.8553
pooled,hicp,stoxx,48,0.70196,1.36713,1.31582,0.8873
pooled,stoxx,i1y,1,0.0118028,0.42773,0.38931,0.0253
pooled,stoxx,i1y,2,0.048597,0.43586,0.39000,0.0267
pooled,stoxx,i1y,3,0.0876623,0.47260,0.42620,0.0307
pooled,stoxx,i1y,4,0.121498,0.53315,0.49649,0.0393
pooled,stoxx,i1y,5,0.158663,0.63650,0.59264,0.1007
pooled,stoxx,i1y,6,0.184118,0.78362,0.74376,0.2093
pooled,stoxx,i1y,7,0.212637,0.97252,0.92627,0.4060
pooled,stoxx,i1y,8,0.258865,1.19010,1.16061,0.6993
pooled,stoxx,i1y,9,0.28163,1.40212,1.37375,0.8960
pooled,stoxx,i1y,10,0.312757,1.60499,1.56277,0.9720
pooled,stoxx,i1y,11,0.330153,1.74720,1.71017,0.9960
pooled,stoxx,i1y,12,0.361135,1.85288,1.80844,0.9980
pooled,stoxx,i1y,13,0.373202,1.91273,1.89808,0.9940
pooled,stoxx,i1y,14,0.441738,1.92839,1.90330,0.9960
pooled,stoxx,i1y,15,0.48286,1.92346,1.90140,0.9973
pooled,stoxx,i1y,16,0.51574,1.88641,1.84648,0.9993
pooled,stoxx,i1y,17,0.547479,1.80873,1.76758,1.0000
pooled,stoxx,i1y,18,0.577187,1.71245,1.68578,0.9940
pooled,stoxx,i1y,19,0.621283,1.60202,1.56808,0.9873
pooled,stoxx,i1y,20,0.676042,1.48478,1.46275,0.9700
pooled,stoxx,i1y,21,0.698133,1.42095,1.39534,0.9460
pooled,stoxx,i1y,22,0.72207,1.35372,1.32542,0.9180
pooled,stoxx,i1y,23,0.735388,1.29433,1.27219,0.8667
pooled,stoxx,i1y,24,0.744116,1.25432,1.23252,0.8387
pooled,stoxx,i1y,25,0.726486,1.22219,1.19390,0.8267
pooled,stoxx,i1y,26,0.763955,1.20524,1.18403,0.7940
pooled,stoxx,i1y,27,0.790518,1.21364,1.18486,0.7987
pooled,stoxx,i1y,28,0.815651,1.19785,1.17745,0.7507
pooled,stoxx,i1y,29,0.849619,1.17685,1.16121,0.7400
pooled,stoxx,i1y,30,0.876271,1.14036,1.11773,0.6973
pooled,stoxx,i1y,31,0.903515,1.08716,1.06595,0.6200
pooled,stoxx,i1y,32,0.934172,1.02593,1.00282,0.5047
pooled,stoxx,i1y,33,0.923613,0.98419,0.96516,0.4260
pooled,stoxx,i1y,34,0.910232,0.95357,0.93795,0.3727
pooled,stoxx,i1y,35,0.878864,0.92249,0.89130,0.3020
pooled,stoxx,i1y,36,0.848756,0.88993,0.86022,0.2653
pooled,stoxx,i1y,37,0.846818,0.84569,0.82554,0.2093
pooled,stoxx,i1y,38,0.849937,0.80465,0.78343,0.1593
pooled,stoxx,i1y,39,0.870001,0.77606,0.74949,0.1153
pooled,stoxx,i1y,40,0.898198,0.74528,0.72901,0.0813
