dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1
sparse,block,3,2,5,0.6902718311,0.5269135298,0.22325
sparse,block,3,2,6,0.7722885147,0.6103440221,0.2719375
sparse,block,3,2,7,0.8561999765,0.6901102237,0.31625
sparse,block,3,2,8,0.8087037653,0.6407414421,0.29425
sparse,block,3,2,9,0.8130877634,0.6347881213,0.2936875
sparse,block,3,2,10,0.8378808215,0.6598415688,0.3069375
sparse,block,3,2,11,0.8111184283,0.6252247518,0.288875
sparse,block,3,2,12,0.7723463544,0.5686587933,0.2690625
sparse,block,3,3,1,0.4855808387,0.350456623,0.11625
sparse,block,3,3,2,0.5802531001,0.4379536211,0.15875
sparse,block,3,3,3,0.6320358355,0.4853221033,0.1974375
sparse,block,3,3,4,0.6343122944,0.48057876,0.1984375
sparse,block,3,3,5,0.7243788294,0.5691750366,0.2435625
sparse,block,3,3,6,0.8004836571,0.643694603,0.2839375
sparse,block,3,3,7,0.8127992879,0.6399139075,0.2933125
sparse,block,3,3,8,0.8424536623,0.6621739632,0.31175
sparse,block,3,3,9,0.8439338147,0.6774505484,0.312125
sparse,block,3,3,10,0.8488306118,0.6775773818,0.309625
sparse,block,3,3,11,0.8180490792,0.6405014755,0.2979375
sparse,block,3,3,12,0.8274273689,0.6483247731,0.295125
sparse,pooled,1,1,1,0.3205479431,0.279574516,0.017125
sparse,pooled,1,1,2,0.3060081484,0.2718743809,0.012375
sparse,pooled,1,1,3,0.3046187358,0.2710640483,0.0150625
sparse,pooled,1,1,4,0.3072345599,0.2754965142,0.018375
sparse,pooled,1,1,5,0.3163807621,0.2847372907,0.0276875
sparse,pooled,1,1,6,0.3303602036,0.2987362269,0.0401875
sparse,pooled,1,1,7,0.3455205234,0.3123489803,0.0570625
sparse,pooled,1,1,8,0.363044794,0.3274938045,0.07
sparse,pooled,1,1,9,0.3871865988,0.3451565328,0.0875625
sparse,pooled,1,1,10,0.4119851112,0.3641004781,0.0988125
sparse,pooled,1,1,11,0.4374186887,0.3785771825,0.1114375
sparse,pooled,1,1,12,0.4604765312,0.3897985923,0.1209375
sparse,pooled,1,2,1,0.3213298903,0.2723268295,0.0306875
sparse,pooled,1,2,2,0.309653113,0.2658458867,0.0278125
sparse,pooled,1,2,3,0.3083653523,0.2650286783,0.0299375
sparse,pooled,1,2,4,0.3147579501,0.2740945941,0.03925
sparse,pooled,1,2,5,0.3320359048,0.2893377534,0.0538125
sparse,pooled,1,2,6,0.3528941255,0.3093784138,0.07
sparse,pooled,1,2,7,0.3820740114,0.3337742952,0.092875
sparse,pooled,1,2,8,0.4133654845,0.3624859788,0.1130625
sparse,pooled,1,2,9,0.4514061809,0.3932041271,0.13825
sparse,pooled,1,2,10,0.491105565,0.4241606186,0.1653125
sparse,pooled,1,2,11,0.5211365748,0.4436774825,0.176625
sparse,pooled,1,2,12,0.5480913171,0.4554595234,0.1845625
sparse,pooled,1,3,1,0.3535369876,0.3162059007,0.0263125
sparse,pooled,1,3,2,0.3433596327,0.3088197365,0.0214375
sparse,pooled,1,3,3,0.3477733378,0.3183513295,0.026125
sparse,pooled,1,3,4,0.3616033965,0.3323237346,0.036125
sparse,pooled,1,3,5,0.3795775302,0.3481907342,0.0504375
sparse,pooled,1,3,6,0.4053802353,0.3753230308,0.0721875
sparse,pooled,1,3,7,0.4317069799,0.3989404657,0.0940625
sparse,pooled,1,3,8,0.4611473697,0.4225387167,0.1185625
sparse,pooled,1,3,9,0.4875501376,0.4473761302,0.14375
sparse,pooled,1,3,10,0.5043686372,0.4634895457,0.1588125
sparse,pooled,1,3,11,0.5198019201,0.4675393135,0.1695625
sparse,pooled,1,3,12,0.5353562284,0.4701633977,0.1733125
sparse,pooled,2,1,1,0.3163198268,0.2729289156,0.024875
sparse,pooled,2,1,2,0.306860099,0.2685541952,0.0244375
sparse,pooled,2,1,3,0.3091753001,0.2731986382,0.029375
sparse,pooled,2,1,4,0.3204933859,0.2857640802,0.0401875
sparse,pooled,2,1,5,0.3386107143,0.3033278362,0.0580625
sparse,pooled,2,1,6,0.3667675261,0.3304489711,0.0855625
sparse,pooled,2,1,7,0.4040244499,0.363898754,0.1208125
sparse,pooled,2,1,8,0.4461928779,0.404793591,0.151625
sparse,pooled,2,1,9,0.4896588475,0.4444254901,0.17975
sparse,pooled,2,1,10,0.5279873105,0.4740662766,0.2001875
sparse,pooled,2,1,11,0.563466458,0.5009461963,0.2176875
sparse,pooled,2,1,12,0.5887303208,0.5139395423,0.2213125
sparse,pooled,2,2,1,0.3005362201,0.2619123583,0.02575
sparse,pooled,2,2,2,0.2859569722,0.2535079678,0.020375
sparse,pooled,2,2,3,0.2844433761,0.2563930504,0.02175
sparse,pooled,2,2,4,0.2910411372,0.2651788912,0.030625
sparse,pooled,2,2,5,0.3029447114,0.2738879717,0.0421875
sparse,pooled,2,2,6,0.319894097,0.2888719069,0.057625
sparse,pooled,2,2,7,0.3406469328,0.3059570682,0.0739375
sparse,pooled,2,2,8,0.364119685,0.3261664206,0.092875
sparse,pooled,2,2,9,0.38475593,0.3421750382,0.1064375
sparse,pooled,2,2,10,0.4007556841,0.3530862539,0.1176875
sparse,pooled,2,2,11,0.4137330424,0.357994513,0.1258125
sparse,pooled,2,2,12,0.431796187,0.3627035343,0.136
sparse,pooled,2,3,1,0.3725673195,0.3312037705,0.047875
sparse,pooled,2,3,2,0.3675658594,0.3291378665,0.0491875
sparse,pooled,2,3,3,0.3786171742,0.3418506789,0.064625
sparse,pooled,2,3,4,0.3980812621,0.3633608915,0.083375
sparse,pooled,2,3,5,0.4256576868,0.3912134225,0.10575
sparse,pooled,2,3,6,0.4489443226,0.4143577258,0.1255625
sparse,pooled,2,3,7,0.475445685,0.4408704627,0.147375
sparse,pooled,2,3,8,0.5048882396,0.4661617049,0.17125
sparse,pooled,2,3,9,0.5352841707,0.4922304812,0.1958125
sparse,pooled,2,3,10,0.5659455778,0.5166493888,0.2234375
sparse,pooled,2,3,11,0.5921177934,0.5373145237,0.2361875
sparse,pooled,2,3,12,0.6090620233,0.5411060769,0.23975
sparse,pooled,3,1,1,0.4491916892,0.396416505,0.0829375
sparse,pooled,3,1,2,0.44165928,0.3949759615,0.0769375
sparse,pooled,3,1,3,0.4457652673,0.4024534371,0.08625
sparse,pooled,3,1,4,0.4618325316,0.4202558583,0.101125
sparse,pooled,3,1,5,0.481473331,0.4409455505,0.1165
sparse,pooled,3,1,6,0.5050933937,0.4637465564,0.139875
sparse,pooled,3,1,7,0.5287247562,0.483390782,0.1641875
sparse,pooled,3,1,8,0.5492590549,0.504563208,0.1881875
sparse,pooled,3,1,9,0.5681491469,0.5217995616,0.202375
sparse,pooled,3,1,10,0.5775825506,0.5280562801,0.205875
sparse,pooled,3,1,11,0.5939186037,0.536039876,0.21175
sparse,pooled,3,1,12,0.6129125472,0.5426209553,0.2146875
sparse,pooled,3,2,1,0.3275373167,0.2855977432,0.0288125
sparse,pooled,3,2,2,0.3139819191,0.2795123489,0.023625
sparse,pooled,3,2,3,0.3117801036,0.2786964341,0.0265
sparse,pooled,3,2,4,0.3212364098,0.2857438901,0.035125
sparse,pooled,3,2,5,0.3323890166,0.296756479,0.04125
sparse,pooled,3,2,6,0.3498592445,0.3100236207,0.0556875
sparse,pooled,3,2,7,0.3692280083,0.3276864759,0.0735
sparse,pooled,3,2,8,0.383155995,0.3392030938,0.08675
sparse,pooled,3,2,9,0.3921700906,0.3415335659,0.09325
sparse,pooled,3,2,10,0.4016510174,0.3469281936,0.103125
sparse,pooled,3,2,11,0.4075466961,0.3445633892,0.105
sparse,pooled,3,2,12,0.4151972995,0.3420324498,0.10925
sparse,pooled,3,3,1,0.3709268816,0.3286064336,0.0399375
sparse,pooled,3,3,2,0.3626233117,0.3261883349,0.038875
sparse,pooled,3,3,3,0.3651664742,0.3339671778,0.0425
sparse,pooled,3,3,4,0.3766279498,0.3450691487,0.054625
sparse,pooled,3,3,5,0.393342812,0.3616033077,0.0709375
sparse,pooled,3,3,6,0.4140522111,0.3805334573,0.089125
sparse,pooled,3,3,7,0.4311802576,0.3991495571,0.10475
sparse,pooled,3,3,8,0.4450838072,0.4089075951,0.122
sparse,pooled,3,3,9,0.4565824127,0.4178973553,0.1348125
sparse,pooled,3,3,10,0.4628238667,0.4201017205,0.14075
sparse,pooled,3,3,11,0.4760003814,0.4255057103,0.1493125
sparse,pooled,3,3,12,0.4845789451,0.4265435069,0.1523125
