dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,200,1,12,LP,1,1,0.08157944806,0.003783021308,0.01043822765,0.1021676448,0.375,0.1737635576,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,2,0.03278782512,0.005359197959,0.006434239435,0.08021371102,0.8,0.2258967393,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,3,0.002131122264,0.007359369195,0.007363910877,0.08581323253,0.825,0.2705399519,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,4,-0.01167604826,0.0119658846,0.0121022147,0.1100100664,0.875,0.2995363502,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,5,-0.02301876608,0.01337331471,0.0139031783,0.1179117394,0.875,0.3182226858,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,6,-0.02947719298,0.01489493917,0.01576384408,0.125554148,0.825,0.3329387303,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,7,-0.03721375462,0.01475088347,0.016135747,0.1270265602,0.775,0.3423822488,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,8,-0.03644547874,0.01505827431,0.01638654723,0.1280099497,0.825,0.3468950288,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,9,-0.03159657572,0.01433905632,0.01533739992,0.1238442567,0.8,0.34450665,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,10,-0.03536712877,0.01365157686,0.01490241066,0.1220754302,0.8,0.3475895002,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,11,-0.03421263937,0.01404516743,0.01521567213,0.1233518226,0.825,0.3456749773,NaN,NaN
sparse,fmar,40,200,1,12,LP,1,12,-0.04269638919,0.01363629946,0.01545928111,0.1243353574,0.85,0.3526908534,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,1,0.03700224791,0.002880781056,0.004249947406,0.06519162068,0.725,0.1567227861,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,2,0.01885016271,0.005476835607,0.005832164242,0.0763686077,0.8,0.2060122256,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,3,-0.0105118442,0.008683518807,0.008794017675,0.09377642388,0.775,0.2370349541,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,4,-0.03046237425,0.01233175266,0.0132597089,0.1151508094,0.8,0.2624916158,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,5,-0.03846702829,0.01458951645,0.01606922872,0.1267644616,0.75,0.2824276831,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,6,-0.0422263801,0.01446525738,0.01624832456,0.127468916,0.75,0.3010407501,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,7,-0.03177769531,0.01297270313,0.01398252505,0.1182477274,0.8,0.313683207,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,8,-0.02858705949,0.01560784583,0.0164250658,0.1281603129,0.775,0.3258565902,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,9,-0.02124105753,0.01598213774,0.01643332026,0.1281925125,0.825,0.3342341726,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,10,-0.02289759705,0.01955679438,0.02008109433,0.141707778,0.775,0.3301163172,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,11,-0.02272291813,0.0196908907,0.02020722171,0.1421521076,0.75,0.3235933822,NaN,NaN
sparse,fmar,40,200,1,12,LP,2,12,-0.02716896268,0.0206831421,0.02142129463,0.1463601538,0.775,0.3222312618,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,1,-0.1376650402,0.003228761897,0.02218042518,0.148930941,0.175,0.1500497543,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,2,-0.2575288819,0.004190176145,0.07051130116,0.2655396414,0.025,0.191601816,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,3,-0.1506001454,0.006250695958,0.02893109975,0.1700914453,0.275,0.2140882554,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,4,-0.1477991431,0.008389336411,0.03023392312,0.1738790474,0.425,0.2392246831,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,5,-0.1173523539,0.009977758847,0.02374933381,0.1541081886,0.575,0.2474493718,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,6,-0.09619043999,0.01158932911,0.02084192986,0.1443673435,0.6,0.2565702785,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,7,-0.07148837917,0.01414668848,0.01925727683,0.1387705907,0.625,0.2673715817,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,8,-0.05616961353,0.01325956207,0.01641458755,0.1281194269,0.6,0.2709685102,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,9,-0.03539991004,0.01246355251,0.01371670614,0.1171183425,0.75,0.2785178157,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,10,-0.02761854622,0.0107861325,0.01154891659,0.1074658857,0.8,0.2827816737,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,11,-0.01724602631,0.01211660424,0.01241402966,0.1114182645,0.8,0.2859358237,NaN,NaN
sparse,fmar,40,200,1,12,LP,3,12,-0.01970319919,0.01293031626,0.01331853232,0.1154059458,0.8,0.2867412323,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,1,0.06938288784,0.003892931137,0.008706916263,0.09331085823,0.425,0.1664253336,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,2,-0.0601654918,0.005733848947,0.009353735351,0.09671471114,0.8,0.2142316098,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,3,-0.09047189004,0.005471196272,0.01365635916,0.116860426,0.7,0.2208122674,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,4,-0.09588751241,0.004478282028,0.01367269706,0.1169303086,0.675,0.2116130371,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,5,-0.0898371626,0.003398326147,0.01146904193,0.1070936129,0.625,0.1923657388,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,6,-0.0753303486,0.00247611828,0.0081507797,0.09028166868,0.625,0.1692982229,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,7,-0.05893735655,0.001768160043,0.005241772039,0.07240008315,0.725,0.1468060946,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,8,-0.04255497011,0.001253617672,0.003064543153,0.05535831603,0.775,0.1256478251,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,9,-0.02783375143,0.0008894522809,0.00166417,0.04079423979,0.775,0.106133349,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,10,-0.01541351839,0.0006340206899,0.0008715972392,0.02952282573,0.875,0.08968355144,NaN,NaN
sparse,fmar,40,200,1,12,BVAR,1,11,-0.005500248558,0.0004545385207,0.0004847912549,0.02201797572,0.875,0.07550330554,NaN,NaN
