dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,400,2,12,BVAR,1,3,-0.0386374651,0.002541647848,0.004034501557,0.06351772632,0.775,0.156951974,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,4,-0.03255442507,0.002453324991,0.003513115583,0.05927154109,0.825,0.1611688285,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,5,-0.02897144441,0.002158348847,0.002997693438,0.05475119577,0.875,0.1604072634,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,6,-0.02123753463,0.00178394194,0.002234974817,0.04727552028,0.875,0.1552288396,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,7,-0.01412406689,0.001399133454,0.001598622719,0.03998278028,0.925,0.1465749197,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,8,-0.007263486563,0.001057505109,0.001110263346,0.03332061443,0.925,0.1351258692,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,9,-0.00143663479,0.0007748251447,0.0007768890643,0.02787272976,0.925,0.1243015583,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,10,0.003259570865,0.0005553000206,0.0005659248228,0.02378917449,0.95,0.1117688031,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,11,0.006775488764,0.0003920164093,0.0004379236573,0.02092662556,0.95,0.0995536454,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,1,12,0.009195035677,0.0002748158474,0.0003593645285,0.01895691242,0.975,0.08835524719,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,1,-0.00480740429,0.002024029129,0.002047140265,0.04524533418,0.925,0.1443944869,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,2,-0.003549976881,0.001501138221,0.001513740557,0.0389068189,0.925,0.1295682832,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,3,-0.03062658713,0.001833062286,0.002771050125,0.05264076486,0.825,0.1408319673,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,4,-0.02504499064,0.001762116659,0.002389368215,0.04888116422,0.875,0.1446742199,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,5,-0.01130014837,0.001583036339,0.001710729692,0.04136096822,0.925,0.1452072161,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,6,0.000559625695,0.001327890336,0.001328203517,0.03644452657,0.95,0.1392575205,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,7,0.01126000997,0.001071950918,0.001198738743,0.03462280669,0.95,0.1307769744,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,8,0.01886257351,0.0008425273991,0.001198324078,0.03461681785,0.9,0.1202334763,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,9,0.02383144615,0.0006508994616,0.001218837287,0.03491185024,0.825,0.1092622181,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,10,0.02644928451,0.00049718478,0.001196749431,0.03459406642,0.825,0.09794084823,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,11,0.027209445,0.0003769559493,0.001117309846,0.03342618504,0.65,0.08677259333,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,2,12,0.02657795484,0.0002843327376,0.000990720421,0.0314757116,0.575,0.07584418723,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,1,-0.05360934126,0.002337878274,0.005211839744,0.07219307269,0.675,0.1412762022,NaN,NaN
sparse,fmar,40,400,2,12,BVAR,3,2,-0.2071924327,0.00130053417,0.04422923833,0.2103074852,0,0.126216913,NaN,NaN
