dgp,mode,R,T,p,H,estimator,variable,irmse_legacy_h1,irmse_h2,irmse_early,irmse_late,ibias_h2,ivar_h2
sparse,fmar,40,200,2,12,LP,1,0.09561478281,0.09772790707,0.09292224499,0.1017326255,0.02114688044,0.009180358738
sparse,fmar,40,200,2,12,LP,2,0.0921702064,0.09437297605,0.09074744778,0.0973942496,0.007765605557,0.008928855404
sparse,fmar,40,200,2,12,LP,3,0.08537736352,0.08537996417,0.07720888541,0.09218919647,0.01772843588,0.006993524109
sparse,fmar,40,200,2,12,BVAR,1,0.05808912866,0.05702745058,0.07623678613,0.04101967095,0.03016592304,0.002488898682
sparse,fmar,40,200,2,12,BVAR,2,0.05025620742,0.04934316186,0.06267222561,0.03823560874,0.00976678154,0.002469557133
sparse,fmar,40,200,2,12,BVAR,3,0.06017638742,0.05825794775,0.07169897987,0.04705708765,0.04410733879,0.001421519677
sparse,fmar,40,200,2,12,BLP-FMAR,1,0.07617321549,0.07666010774,0.08147532965,0.07264742282,0.03146540874,0.004927972784
sparse,fmar,40,200,2,12,BLP-FMAR,2,0.07179267826,0.07248562789,0.07625264826,0.06934644426,0.01023627803,0.005158134578
sparse,fmar,40,200,2,12,BLP-FMAR,3,0.0664671391,0.06486405999,0.06750246215,0.06266539152,0.01193801574,0.003836875935
sparse,fmar,40,200,2,12,BLP-block,1,0.07413388643,0.07452203728,0.08050535648,0.06953593794,0.03403741823,0.004427664515
sparse,fmar,40,200,2,12,BLP-block,2,0.06939989865,0.07007693981,0.0718450296,0.06860353164,0.01055479318,0.004797868065
sparse,fmar,40,200,2,12,BLP-block,3,0.06861177969,0.06735870882,0.06864900671,0.06628346058,0.009801510721,0.0042179257
sparse,fmar,40,200,2,12,BLP-pooled,1,0.07166980315,0.07189690669,0.08019587815,0.06498109714,0.03672142769,0.003836809819
sparse,fmar,40,200,2,12,BLP-pooled,2,0.0673309638,0.06789641489,0.06940336855,0.06664062016,0.01196575405,0.004452714068
sparse,fmar,40,200,2,12,BLP-pooled,3,0.06952938791,0.06835645133,0.0714282829,0.0657965917,0.009849989321,0.004231422898
