dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1,tau_q05,tau_q25,tau_q50,tau_q75,tau_q95
sparse,pooled,1,2,8,0.4244228304,0.3822873306,0.09968285714,0.1588025248,0.2690956392,0.3822873306,0.5343137305,0.8273608312
sparse,pooled,1,2,9,0.4524291281,0.4084409206,0.1204828571,0.1741776082,0.2894626961,0.4084409206,0.5666768443,0.8782421827
sparse,pooled,1,2,10,0.4805716995,0.4338481856,0.14038,0.1890301705,0.3096747412,0.4338481856,0.5993387448,0.9301836149
sparse,pooled,1,2,11,0.5090591311,0.4591729517,0.1599771429,0.2024164272,0.3292678061,0.4591729517,0.6339368305,0.9827953051
sparse,pooled,1,2,12,0.5350788367,0.4821873601,0.1772,0.214588339,0.347470954,0.4821873601,0.664608158,1.031736339
sparse,pooled,1,2,13,0.5547650078,0.5001177455,0.1884057143,0.2235414429,0.3596395802,0.5001177455,0.6882224591,1.070429777
sparse,pooled,1,2,14,0.5690763034,0.5125241651,0.1962257143,0.2290356654,0.3678853004,0.5125241651,0.7062244298,1.100985894
sparse,pooled,1,2,15,0.5797495075,0.5209986358,0.2026285714,0.2316631137,0.3734790202,0.5209986358,0.7203150369,1.125129988
sparse,pooled,1,2,16,0.5894260642,0.5280718641,0.2091057143,0.2321590302,0.3766660562,0.5280718641,0.7343697927,1.15389667
sparse,pooled,1,2,17,0.596695991,0.5324342545,0.2131314286,0.2295050262,0.3759751004,0.5324342545,0.7444387518,1.180614579
sparse,pooled,1,2,18,0.6048720706,0.5347490938,0.2160971429,0.2242910459,0.3731375309,0.5347490938,0.7597401604,1.218963701
sparse,pooled,1,2,19,0.6133147386,0.5352012543,0.2181428571,0.2128868905,0.3663200938,0.5352012543,0.772911818,1.27624496
sparse,pooled,1,2,20,0.6271797665,0.5338341368,0.2193685714,0.1963634717,0.3546389514,0.5338341368,0.7916118591,1.371327618
sparse,pooled,1,3,1,0.3403400147,0.298853571,0.02897428571,0.09861677333,0.194697226,0.298853571,0.4382878179,0.7227910521
sparse,pooled,1,3,2,0.3285385427,0.2933530696,0.0244,0.1016815786,0.1941402638,0.2933530696,0.4230593723,0.6760953516
sparse,pooled,1,3,3,0.3323212247,0.2998265716,0.02647428571,0.1083823556,0.2020770166,0.2998265716,0.4258557091,0.6670615777
sparse,pooled,1,3,4,0.3463693648,0.3145587429,0.03442857143,0.1189177368,0.2144230809,0.3145587429,0.4418805076,0.6814251235
sparse,pooled,1,3,5,0.3671684771,0.3350881578,0.04650857143,0.1321407535,0.2321451107,0.3350881578,0.4649299293,0.711434761
sparse,pooled,1,3,6,0.3925530037,0.3591728378,0.06295428571,0.1476691433,0.2524576625,0.3591728378,0.4941226548,0.7497432052
sparse,pooled,1,3,7,0.4207973785,0.3859207109,0.08439714286,0.1651703061,0.2752394432,0.3859207109,0.5256624455,0.7925299257
sparse,pooled,1,3,8,0.4497908402,0.4124350903,0.1054828571,0.1823376801,0.2972337427,0.4124350903,0.5588834662,0.8419931081
sparse,pooled,1,3,9,0.4778169714,0.4381111028,0.1258828571,0.1979169325,0.3184083689,0.4381111028,0.5914466031,0.8901065401
sparse,pooled,1,3,10,0.503034743,0.4609659787,0.1431057143,0.2115250689,0.336563637,0.4609659787,0.6204227374,0.936940824
sparse,pooled,1,3,11,0.5242348695,0.479865871,0.1565971429,0.2214638091,0.3510267604,0.479865871,0.6459050994,0.9784428639
sparse,pooled,1,3,12,0.5423101666,0.4955156182,0.16982,0.2312597712,0.3628766193,0.4955156182,0.6671849279,1.009206095
sparse,pooled,1,3,13,0.5579562495,0.5096973416,0.1824171429,0.2382925431,0.3724854195,0.5096973416,0.687671965,1.040834099
sparse,pooled,1,3,14,0.5732965366,0.5228663648,0.1943571429,0.2431307692,0.3825023116,0.5228663648,0.7070447605,1.07307879
sparse,pooled,1,3,15,0.5871499529,0.5363960632,0.2042485714,0.2475289803,0.3902765252,0.5363960632,0.7250165417,1.099525388
sparse,pooled,1,3,16,0.5998846454,0.5462385794,0.2137285714,0.2509300496,0.3966149891,0.5462385794,0.7424788607,1.128709445
sparse,pooled,1,3,17,0.6122612651,0.5545098478,0.2229857143,0.2515624349,0.4007911757,0.5545098478,0.7597311868,1.164344708
sparse,pooled,1,3,18,0.6231426396,0.5607687858,0.2297742857,0.2476409567,0.4003108623,0.5607687858,0.7761956322,1.209034581
sparse,pooled,1,3,19,0.6348857107,0.5620378777,0.2340314286,0.237021301,0.3952994165,0.5620378777,0.7951282935,1.270691993
sparse,pooled,1,3,20,0.6508335506,0.5623150284,0.2361571429,0.2200582195,0.3836401194,0.5623150284,0.8186688358,1.370523671
sparse,pooled,2,1,1,0.3678830673,0.323309311,0.03658285714,0.1093314256,0.2126141841,0.323309311,0.4723873607,0.7760424509
sparse,pooled,2,1,2,0.3569321307,0.3180717287,0.03222571429,0.1125862604,0.2132656836,0.3180717287,0.4581878886,0.7311583722
sparse,pooled,2,1,3,0.3644947041,0.3278320536,0.03700285714,0.1205299163,0.2232309896,0.3278320536,0.4663225133,0.7309936786
sparse,pooled,2,1,4,0.3824436212,0.3466421017,0.04802,0.1344867319,0.2399612746,0.3466421017,0.485637752,0.7514506471
sparse,pooled,2,1,5,0.4103620489,0.3740368547,0.06770571429,0.1527549809,0.2634745109,0.3740368547,0.5170383672,0.790747108
sparse,pooled,2,1,6,0.4468187115,0.4082228426,0.09522285714,0.177141153,0.2930942316,0.4082228426,0.5582806171,0.8441202466
sparse,pooled,2,1,7,0.4882586885,0.4469909411,0.12902,0.2018041292,0.3245832738,0.4469909411,0.6041082382,0.9134621615
sparse,pooled,2,1,8,0.5314093806,0.4872648791,0.1641114286,0.2266632992,0.3578373649,0.4872648791,0.6541939109,0.9853425045
sparse,pooled,2,1,9,0.5743150162,0.5264915067,0.1961571429,0.250896556,0.3900739678,0.5264915067,0.7036037261,1.059395233
sparse,pooled,2,1,10,0.6135281454,0.5621360155,0.2222885714,0.2727564267,0.4187710148,0.5621360155,0.7491870128,1.12544416
sparse,pooled,2,1,11,0.6476757664,0.5947157778,0.2433571429,0.2903898533,0.4438366961,0.5947157778,0.7889808664,1.183685046
sparse,pooled,2,1,12,0.6780236115,0.6219017528,0.2621571429,0.3062329715,0.4652072383,0.6219017528,0.8265463405,1.236946613
sparse,pooled,2,1,13,0.704346836,0.6459037514,0.2784028571,0.3197019293,0.4843856538,0.6459037514,0.8582208575,1.281125701
sparse,pooled,2,1,14,0.7267945259,0.6657832408,0.2912942857,0.3285203334,0.4999835147,0.6657832408,0.8846548054,1.325814045
sparse,pooled,2,1,15,0.7455077095,0.682255911,0.30006,0.3350313013,0.5102258958,0.682255911,0.9089481435,1.365787982
sparse,pooled,2,1,16,0.7595906556,0.6942733765,0.3060828571,0.3372262076,0.5170413557,0.6942733765,0.9276819673,1.400866382
sparse,pooled,2,1,17,0.7710773927,0.7026961031,0.3102342857,0.3362230075,0.5185107688,0.7026961031,0.9452773405,1.43497917
sparse,pooled,2,1,18,0.7836624217,0.7085275234,0.31158,0.3299972089,0.5173193382,0.7085275234,0.9633335894,1.492554263
sparse,pooled,2,1,19,0.7987844366,0.7140582563,0.3114685714,0.3172116101,0.5117718465,0.7140582563,0.9874861528,1.567257931
sparse,pooled,2,1,20,0.8178894839,0.7123177694,0.3113857143,0.2920389852,0.4971090983,0.7123177694,1.014835056,1.696719539
sparse,pooled,2,2,1,0.3347493843,0.2917869847,0.03013142857,0.09285393886,0.1881493133,0.2917869847,0.4325337782,0.7211825392
sparse,pooled,2,2,2,0.3224199774,0.286086767,0.02574,0.09490201393,0.1871155401,0.286086767,0.4164204017,0.6727429567
sparse,pooled,2,2,3,0.3247861387,0.290592245,0.02847714286,0.1001100534,0.1930642254,0.290592245,0.4189047238,0.6653314622
sparse,pooled,2,2,4,0.3362132029,0.3023186114,0.03586,0.1093848741,0.2036906981,0.3023186114,0.4311616529,0.6763426721
sparse,pooled,2,2,5,0.3549940034,0.3205361798,0.04897142857,0.1214692374,0.2192209987,0.3205361798,0.4523236713,0.7051439982
sparse,pooled,2,2,6,0.3789717268,0.3428771095,0.0663,0.135214674,0.2378218567,0.3428771095,0.4794491754,0.7438227192
sparse,pooled,2,2,7,0.4053940679,0.3672761856,0.08531428571,0.1504426708,0.257826342,0.3672761856,0.5099756818,0.7878454531
sparse,pooled,2,2,8,0.4326110549,0.3915626534,0.1045971429,0.1655051046,0.2775573441,0.3915626534,0.541358506,0.8359989806
sparse,pooled,2,2,9,0.4590059834,0.4147770352,0.1233142857,0.1784821115,0.2953785465,0.4147770352,0.5730550546,0.8877926379
sparse,pooled,2,2,10,0.4831934928,0.4355612107,0.1395342857,0.1883099387,0.3116873995,0.4355612107,0.6015238318,0.9367669801
sparse,pooled,2,2,11,0.5027972108,0.4530648912,0.1545485714,0.196497742,0.3242652902,0.4530648912,0.6263023305,0.9751475764
sparse,pooled,2,2,12,0.5190835912,0.4672448332,0.1654857143,0.2008509991,0.3331618662,0.4672448332,0.647677051,1.009923412
sparse,pooled,2,2,13,0.531747454,0.4781091901,0.1743057143,0.204042827,0.3391500052,0.4781091901,0.6638185265,1.038847853
sparse,pooled,2,2,14,0.5415672952,0.4870322985,0.1814285714,0.2055047915,0.3439905106,0.4870322985,0.6781242313,1.062429565
sparse,pooled,2,2,15,0.5524724277,0.4948002427,0.1888742857,0.207133314,0.3487758689,0.4948002427,0.6911367538,1.091357215
sparse,pooled,2,2,16,0.5642354637,0.5047054711,0.1979342857,0.2101528038,0.354444433,0.5047054711,0.7069392885,1.119159419
sparse,pooled,2,2,17,0.5784200216,0.5143617268,0.2062342857,0.21296204,0.3594821986,0.5143617268,0.7259897993,1.161222748
sparse,pooled,2,2,18,0.5939342785,0.5232839491,0.21242,0.2128363856,0.3622414127,0.5232839491,0.7474404254,1.211935436
sparse,pooled,2,2,19,0.6120691973,0.5310184777,0.2180885714,0.2073340591,0.3624599424,0.5310184777,0.7717572776,1.284916082
sparse,pooled,2,2,20,0.6318462377,0.5349645787,0.2227057143,0.1956664683,0.356095679,0.5349645787,0.7975085356,1.387832744
sparse,pooled,2,3,1,0.3534276331,0.3104652227,0.03277714286,0.1049296195,0.2034975265,0.3104652227,0.4541412732,0.747119703
sparse,pooled,2,3,2,0.3421254179,0.3051326613,0.02879714286,0.1084848291,0.2041933736,0.3051326613,0.4396443978,0.699464005
sparse,pooled,2,3,3,0.3475323058,0.3130138541,0.03270857143,0.1165210748,0.2132276954,0.3130138541,0.4444336375,0.6944844404
sparse,pooled,2,3,4,0.3618440459,0.3283573094,0.04197714286,0.1276872597,0.226802178,0.3283573094,0.4601444929,0.706041054
sparse,pooled,2,3,5,0.3831807,0.3497589444,0.05679142857,0.1423817213,0.2448770135,0.3497589444,0.4837021939,0.7363128799
sparse,pooled,2,3,6,0.4092204042,0.3742237675,0.07498285714,0.1588903744,0.2652900085,0.3742237675,0.5137215136,0.7778377284
sparse,pooled,2,3,7,0.4369564075,0.399184482,0.09474857143,0.1749113929,0.2866448923,0.399184482,0.5456524637,0.822740082
sparse,pooled,2,3,8,0.463848617,0.4244885938,0.1124057143,0.1892471861,0.3063019328,0.4244885938,0.5763883607,0.8706861391
sparse,pooled,2,3,9,0.4882054398,0.4469704433,0.1278085714,0.2008255892,0.3233574728,0.4469704433,0.6048296193,0.9153888821
sparse,pooled,2,3,10,0.5094836525,0.4659588757,0.1427314286,0.2104826095,0.3389077078,0.4659588757,0.6304091193,0.953268682
sparse,pooled,2,3,11,0.5282877552,0.4834801849,0.1584028571,0.2212548895,0.3522503603,0.4834801849,0.6530447287,0.9865198425
sparse,pooled,2,3,12,0.545879041,0.4987054514,0.1731942857,0.2296395271,0.3651056726,0.4987054514,0.6744888828,1.018807884
sparse,pooled,2,3,13,0.5625869197,0.5138183741,0.1872714286,0.237310334,0.3770308542,0.5138183741,0.6939827866,1.049379401
sparse,pooled,2,3,14,0.5778589442,0.527022202,0.20002,0.2437202735,0.386118462,0.527022202,0.7117350539,1.083800708
sparse,pooled,2,3,15,0.5896594343,0.5365733894,0.2092914286,0.2482210607,0.3934494887,0.5365733894,0.7267344027,1.106259211
sparse,pooled,2,3,16,0.5987220053,0.5435773561,0.2166714286,0.2492464845,0.3962938831,0.5435773561,0.7383872769,1.133328129
sparse,pooled,2,3,17,0.6063340143,0.5466044955,0.2215057143,0.2464599915,0.3951610216,0.5466044955,0.7508777604,1.167135412
sparse,pooled,2,3,18,0.6122804057,0.5481187848,0.2242457143,0.2387110506,0.3904669821,0.5481187848,0.7614756123,1.200740038
sparse,pooled,2,3,19,0.6196909785,0.5476848138,0.2257457143,0.2254695463,0.382563201,0.5476848138,0.7738569426,1.255701199
sparse,pooled,2,3,20,0.6331532908,0.5464631624,0.2274085714,0.2076436408,0.3706569457,0.5464631624,0.794167362,1.344698789
sparse,pooled,3,1,1,1.20296218,1.122510819,0.6043171429,0.5846367483,0.869190457,1.122510819,1.441939345,2.087119275
sparse,pooled,3,1,2,1.298585631,1.227992914,0.6981857143,0.7141151035,0.9864288232,1.227992914,1.52918696,2.117806229
sparse,pooled,3,1,3,1.286015578,1.220478335,0.6974257143,0.7361622714,0.9942033528,1.220478335,1.501826102,2.049180341
sparse,pooled,3,1,4,1.281180133,1.219240434,0.6928828571,0.7470450203,0.9994322965,1.219240434,1.48988881,2.018505293
sparse,pooled,3,1,5,1.264930647,1.206019233,0.6741914286,0.7387305625,0.9896734715,1.206019233,1.470115955,1.987349633
sparse,pooled,3,1,6,1.230416993,1.173009245,0.6394828571,0.7096901071,0.9586023527,1.173009245,1.43441504,1.943035305
sparse,pooled,3,1,7,1.182317893,1.127276948,0.5966542857,0.6704655367,0.9159891727,1.127276948,1.384074305,1.877115612
sparse,pooled,3,1,8,1.129488222,1.076659429,0.5515685714,0.6213913547,0.8664294065,1.076659429,1.330942892,1.812503257
sparse,pooled,3,1,9,1.076057663,1.026353613,0.5065971429,0.5736668583,0.8176397375,1.026353613,1.275662964,1.745464245
sparse,pooled,3,1,10,1.030002958,0.9814858858,0.4675657143,0.5316214901,0.7734534075,0.9814858858,1.228730699,1.690250355
sparse,pooled,3,1,11,0.9920924984,0.9439869135,0.4357285714,0.4973350155,0.7364956919,0.9439869135,1.191176097,1.64336604
sparse,pooled,3,1,12,0.9635757123,0.9151266317,0.4141942857,0.4721538224,0.7081878427,0.9151266317,1.16310903,1.614405155
sparse,pooled,3,1,13,0.9442982914,0.895830775,0.3992,0.4546364624,0.6877196968,0.895830775,1.143303303,1.598100408
sparse,pooled,3,1,14,0.9327021552,0.8821150593,0.3892657143,0.4400276724,0.672310386,0.8821150593,1.133094806,1.592882072
sparse,pooled,3,1,15,0.9288712255,0.8765753402,0.3834514286,0.4303612926,0.6635043929,0.8765753402,1.132936615,1.601894735
sparse,pooled,3,1,16,0.9306030946,0.8750662895,0.38096,0.4214620115,0.6573310613,0.8750662895,1.139886536,1.623345966
sparse,pooled,3,1,17,0.9378384138,0.8770611157,0.3829857143,0.4154938854,0.6538196848,0.8770611157,1.151581727,1.663427037
sparse,pooled,3,1,18,0.9505796115,0.8834362266,0.3870457143,0.4082367592,0.6505288457,0.8834362266,1.170682235,1.721118816
sparse,pooled,3,1,19,0.9682638937,0.8897719047,0.3918742857,0.3937116314,0.6453351519,0.8897719047,1.197699377,1.809434477
sparse,pooled,3,1,20,0.9908293271,0.8940499451,0.39632,0.3708492102,0.6335503396,0.8940499451,1.233429106,1.932162732
sparse,pooled,3,2,1,0.3962669349,0.3488505447,0.04786,0.1151137063,0.2279087473,0.3488505447,0.5105420823,0.8362746534
sparse,pooled,3,2,2,0.3875962695,0.3465800002,0.04476285714,0.1194811121,0.2300530247,0.3465800002,0.4981159153,0.7948932196
sparse,pooled,3,2,3,0.394249974,0.3551604852,0.04996285714,0.1275365936,0.239782667,0.3551604852,0.5054013646,0.789965722
sparse,pooled,3,2,4,0.4074685374,0.3690764582,0.06101428571,0.1381227925,0.252390364,0.3690764582,0.5206645437,0.8040860663
sparse,pooled,3,2,5,0.4267473596,0.3881183984,0.07633714286,0.150524339,0.2679233866,0.3881183984,0.5420409608,0.8302362568
sparse,pooled,3,2,6,0.4509645089,0.4104764156,0.09668857143,0.165004765,0.2864552419,0.4104764156,0.5694834368,0.8717593275
sparse,pooled,3,2,7,0.4784979221,0.4357490755,0.1196428571,0.179716151,0.3066591663,0.4357490755,0.601076848,0.9225572549
sparse,pooled,3,2,8,0.5032599543,0.4578076661,0.1405342857,0.1938789046,0.3242631383,0.4578076661,0.6308376654,0.9632069315
sparse,pooled,3,2,9,0.5245964546,0.476452083,0.1575171429,0.2045267722,0.3394952751,0.476452083,0.6565191239,1.002776505
sparse,pooled,3,2,10,0.5419720356,0.4915924302,0.1713114286,0.2128818033,0.3507714483,0.4915924302,0.6764897265,1.038261058
sparse,pooled,3,2,11,0.555076861,0.5043785463,0.1803628571,0.2166157579,0.3588103668,0.5043785463,0.6922133023,1.065243842
sparse,pooled,3,2,12,0.5648297398,0.5125909079,0.1870057143,0.2175649945,0.3637730363,0.5125909079,0.7061761477,1.084932086
sparse,pooled,3,2,13,0.5738721403,0.5206667546,0.1930885714,0.2182304259,0.3683461235,0.5206667546,0.7198961063,1.110513274
sparse,pooled,3,2,14,0.5810664668,0.5261507266,0.1971857143,0.2191395735,0.3702126537,0.5261507266,0.7296618899,1.128624453
sparse,pooled,3,2,15,0.5891083625,0.5307991034,0.20266,0.2191184922,0.3722631215,0.5307991034,0.7414507938,1.154941364
sparse,pooled,3,2,16,0.5965507305,0.5350861996,0.2074314286,0.2174894295,0.3731168442,0.5350861996,0.7521651726,1.180562386
sparse,pooled,3,2,17,0.6077525021,0.5423721598,0.2132228571,0.2160288972,0.3754606059,0.5423721598,0.7683493993,1.215000067
sparse,pooled,3,2,18,0.6197895486,0.5489015928,0.2179171429,0.2134419475,0.3760346686,0.5489015928,0.7854398892,1.264404896
sparse,pooled,3,2,19,0.6333175944,0.5519497897,0.22234,0.2053331525,0.3715481795,0.5519497897,0.8044177469,1.332830107
sparse,pooled,3,2,20,0.6502150482,0.5525558254,0.2256342857,0.1919092494,0.3630319057,0.5525558254,0.8264970465,1.430622206
sparse,pooled,3,3,1,0.3530573618,0.3092948951,0.03111142857,0.1030281655,0.202643479,0.3092948951,0.4544392994,0.7460436897
sparse,pooled,3,3,2,0.3408517024,0.3039516845,0.02653714286,0.1054310133,0.2023164722,0.3039516845,0.4379538004,0.6999658419
sparse,pooled,3,3,3,0.3438371162,0.3094817423,0.02858857143,0.1115265306,0.2088368411,0.3094817423,0.4410163347,0.6911464473
sparse,pooled,3,3,4,0.3552795851,0.3213168649,0.03522857143,0.1206383494,0.2200731529,0.3213168649,0.453132225,0.70417943
sparse,pooled,3,3,5,0.3719713605,0.337308895,0.04543142857,0.1316384049,0.2336175188,0.337308895,0.4725934832,0.7273911361
sparse,pooled,3,3,6,0.3929749611,0.3576977626,0.05952,0.1442061676,0.2502912441,0.3576977626,0.4966522088,0.7570434532
sparse,pooled,3,3,7,0.4172452381,0.3802181058,0.07602571429,0.1595044677,0.2693562116,0.3802181058,0.5237205091,0.7987840444
sparse,pooled,3,3,8,0.4431951704,0.4043093845,0.09525714286,0.1747744977,0.2887459246,0.4043093845,0.5537247355,0.8410368086
sparse,pooled,3,3,9,0.4686530891,0.427348512,0.1143371429,0.1899097531,0.3079204699,0.427348512,0.5820527238,0.8865423468
sparse,pooled,3,3,10,0.4930173084,0.44962259,0.13274,0.2042988817,0.3263420803,0.44962259,0.6107551843,0.9275924485
sparse,pooled,3,3,11,0.515646954,0.470005512,0.1505342857,0.2177945198,0.343017759,0.470005512,0.6366252677,0.9668110763
sparse,pooled,3,3,12,0.5356064427,0.4878297618,0.1658914286,0.2274552622,0.3567345414,0.4878297618,0.6610556599,1.002377925
sparse,pooled,3,3,13,0.5546249822,0.5039484331,0.1801628571,0.2357224796,0.3698904836,0.5039484331,0.6832759698,1.03982834
sparse,pooled,3,3,14,0.5693690352,0.5177405297,0.1927714286,0.2420849146,0.3792989395,0.5177405297,0.701279619,1.068458114
sparse,pooled,3,3,15,0.5810195145,0.5284738663,0.2015485714,0.2441561734,0.3858882949,0.5284738663,0.7162608947,1.094596352
sparse,pooled,3,3,16,0.5899892887,0.5345464019,0.2083942857,0.2450150029,0.3879459886,0.5345464019,0.7283398962,1.121880717
sparse,pooled,3,3,17,0.5976198103,0.5397047637,0.2142057143,0.2418224813,0.3883759588,0.5397047637,0.7402999497,1.147225776
sparse,pooled,3,3,18,0.6062663652,0.5430593977,0.2191142857,0.2368012146,0.3861662133,0.5430593977,0.7545318976,1.187041787
sparse,pooled,3,3,19,0.6156246526,0.5443415904,0.2215742857,0.2253900067,0.3802389855,0.5443415904,0.7706369168,1.241681941
sparse,pooled,3,3,20,0.6295843464,0.543515636,0.2244628571,0.209186504,0.3685883122,0.543515636,0.790659787,1.33363796
