dgp,scale_estimator,equation,block,horizon,tau_mean,tau_median,p_tau_gt1,tau_q05,tau_q25,tau_q50,tau_q75,tau_q95
intermediate,pooled,1,1,19,0.7287516282,0.6590504289,0.2651371429,0.2683216226,0.4634966453,0.6590504289,0.910399858,1.427096749
intermediate,pooled,1,1,20,0.7445575046,0.6579976935,0.2703314286,0.249663718,0.4517852005,0.6579976935,0.9356594716,1.526517459
intermediate,pooled,1,2,1,0.332887173,0.2865356804,0.02884,0.09133786051,0.1829412715,0.2865356804,0.4321185126,0.7268937324
intermediate,pooled,1,2,2,0.3213024354,0.2818398602,0.02468571429,0.09349365695,0.1821018667,0.2818398602,0.418053018,0.6811258506
intermediate,pooled,1,2,3,0.3238977402,0.2869650936,0.02692571429,0.09762015533,0.1871491135,0.2869650936,0.4204061076,0.6744767464
intermediate,pooled,1,2,4,0.3349297116,0.2978828871,0.03357142857,0.1043562246,0.19672753,0.2978828871,0.4339222179,0.6874304936
intermediate,pooled,1,2,5,0.3521820433,0.3145600211,0.04410857143,0.113701389,0.2097351604,0.3145600211,0.4526808138,0.7153733009
intermediate,pooled,1,2,6,0.3735877908,0.3343911139,0.05884571429,0.1245408598,0.2245504108,0.3343911139,0.4797834899,0.7552083807
intermediate,pooled,1,2,7,0.3960784154,0.354373646,0.07710857143,0.1339994037,0.240144357,0.354373646,0.5066822804,0.7947052683
intermediate,pooled,1,2,8,0.4189112648,0.3737743973,0.09608,0.1442790288,0.2556045235,0.3737743973,0.5340619977,0.840353217
intermediate,pooled,1,2,9,0.4435187686,0.3938139019,0.1152171429,0.1544298081,0.2700468053,0.3938139019,0.5645837368,0.8933809233
intermediate,pooled,1,2,10,0.4660451085,0.4134406944,0.1301257143,0.1640616444,0.2838062829,0.4134406944,0.592185069,0.9400591527
intermediate,pooled,1,2,11,0.4888656306,0.4334670278,0.1478742857,0.1750533826,0.3005590211,0.4334670278,0.6178513915,0.9834507072
intermediate,pooled,1,2,12,0.5110153605,0.4544684939,0.1648971429,0.1861728523,0.3158186204,0.4544684939,0.6449610696,1.020197641
intermediate,pooled,1,2,13,0.5297124427,0.4689966696,0.1806457143,0.1939721068,0.3284637946,0.4689966696,0.6667812382,1.062606153
intermediate,pooled,1,2,14,0.5452828991,0.4815242175,0.1907885714,0.1988417643,0.335330349,0.4815242175,0.6866730173,1.100832088
intermediate,pooled,1,2,15,0.5552058855,0.4896880446,0.1949028571,0.1998031213,0.3406567491,0.4896880446,0.7014332319,1.121702444
intermediate,pooled,1,2,16,0.5633914412,0.4955185483,0.19648,0.1992998863,0.3428066992,0.4955185483,0.7138588701,1.146293386
intermediate,pooled,1,2,17,0.5683862074,0.4971302736,0.1963085714,0.1948858061,0.3378301986,0.4971302736,0.7224799681,1.178912041
intermediate,pooled,1,2,18,0.5732454542,0.4972411065,0.1960285714,0.1883754219,0.3323739558,0.4972411065,0.7327778174,1.209861969
intermediate,pooled,1,2,19,0.5759411397,0.4921925661,0.1948514286,0.1734988431,0.3204224272,0.4921925661,0.7388752042,1.254600486
intermediate,pooled,1,2,20,0.5859765328,0.4860500963,0.1954171429,0.1548467266,0.306465715,0.4860500963,0.7546271016,1.346251428
intermediate,pooled,1,3,1,0.336085333,0.2916102775,0.02814857143,0.08908618343,0.183588551,0.2916102775,0.4381058061,0.7317651591
intermediate,pooled,1,3,2,0.3238510731,0.2843312206,0.0244,0.09236024412,0.1831334364,0.2843312206,0.4217380447,0.6873506319
intermediate,pooled,1,3,3,0.3270278502,0.2898693847,0.02770285714,0.09869029662,0.1898757596,0.2898693847,0.424237338,0.6798371121
intermediate,pooled,1,3,4,0.3380431805,0.301857866,0.03456571429,0.1073782054,0.2011761397,0.301857866,0.434074661,0.6906620934
intermediate,pooled,1,3,5,0.3555616568,0.3188573539,0.04562857143,0.1180451013,0.2153172071,0.3188573539,0.4557828187,0.7139730526
intermediate,pooled,1,3,6,0.3765223599,0.3381803767,0.05886285714,0.1304694314,0.2307958976,0.3381803767,0.4798625659,0.7514176873
intermediate,pooled,1,3,7,0.4003040472,0.3588823709,0.07392,0.1417924216,0.247975754,0.3588823709,0.5080409967,0.7970583984
intermediate,pooled,1,3,8,0.4249010786,0.3799309652,0.09107428571,0.1533259266,0.2651840312,0.3799309652,0.5374889058,0.8414402005
intermediate,pooled,1,3,9,0.4514300594,0.4040572219,0.1093485714,0.1644164317,0.2826818048,0.4040572219,0.5678291007,0.8933271551
intermediate,pooled,1,3,10,0.4759509002,0.42570604,0.1257542857,0.1747739412,0.2988360425,0.42570604,0.5984890412,0.9439464288
intermediate,pooled,1,3,11,0.4996418675,0.4462035238,0.1425028571,0.1848231148,0.3144575121,0.4462035238,0.6262523526,0.9931630012
intermediate,pooled,1,3,12,0.5249010343,0.4685128086,0.1622514286,0.1946942043,0.3303246483,0.4685128086,0.6567647625,1.042066686
intermediate,pooled,1,3,13,0.5477983949,0.4883361536,0.1820857143,0.2049070163,0.3447890994,0.4883361536,0.6846191432,1.092359103
intermediate,pooled,1,3,14,0.5670636267,0.5052201623,0.1985657143,0.2117658927,0.3554775408,0.5052201623,0.7077768376,1.132744346
intermediate,pooled,1,3,15,0.5818412012,0.5168618827,0.2101028571,0.2175947278,0.3624876697,0.5168618827,0.728240169,1.166392332
intermediate,pooled,1,3,16,0.5931011271,0.5251626414,0.2156114286,0.217893737,0.3657625802,0.5251626414,0.7424340404,1.198832883
intermediate,pooled,1,3,17,0.6001845684,0.5281326399,0.2171085714,0.2133727957,0.3629713034,0.5281326399,0.754216751,1.232867502
intermediate,pooled,1,3,18,0.6072395519,0.5287890597,0.2161485714,0.2074328047,0.3591603254,0.5287890597,0.7683297233,1.272677166
intermediate,pooled,1,3,19,0.6179797563,0.5289778695,0.2162285714,0.1978559696,0.3527022488,0.5289778695,0.7819573128,1.341132973
intermediate,pooled,1,3,20,0.6334284948,0.5270840118,0.2179657143,0.180642941,0.3421257869,0.5270840118,0.8041668578,1.444026936
intermediate,pooled,2,1,1,0.8734793935,0.8103288543,0.3350114286,0.3928321605,0.6101871293,0.8103288543,1.061925386,1.563529483
intermediate,pooled,2,1,2,0.91547724,0.8604279254,0.3822457143,0.4546533777,0.6676776514,0.8604279254,1.097583682,1.559934699
intermediate,pooled,2,1,3,0.9466337073,0.8955652279,0.4164057143,0.5052104332,0.7113211857,0.8955652279,1.122910806,1.555973761
intermediate,pooled,2,1,4,0.9758368648,0.9246218532,0.4477485714,0.5431581369,0.7450336199,0.9246218532,1.148920408,1.578095454
intermediate,pooled,2,1,5,0.9838171095,0.9335923469,0.4560171429,0.5560672642,0.7552173014,0.9335923469,1.153576018,1.57668454
intermediate,pooled,2,1,6,0.9682154432,0.9186236227,0.4412514286,0.541621212,0.7423035314,0.9186236227,1.136168594,1.560999278
intermediate,pooled,2,1,7,0.9331769478,0.8850860872,0.40652,0.5085896025,0.7098484891,0.8850860872,1.099344629,1.519745478
intermediate,pooled,2,1,8,0.8857792255,0.8385684886,0.36388,0.4648895383,0.6649012887,0.8385684886,1.052493584,1.459286958
intermediate,pooled,2,1,9,0.8376559064,0.7950237783,0.32268,0.4243338208,0.6207899831,0.7950237783,1.003744215,1.395085925
intermediate,pooled,2,1,10,0.7972743258,0.7559743689,0.2891085714,0.3879848642,0.583799133,0.7559743689,0.9619326637,1.34464264
intermediate,pooled,2,1,11,0.7656574387,0.7246754911,0.2646857143,0.358492654,0.553871838,0.7246754911,0.9287982666,1.309742321
intermediate,pooled,2,1,12,0.7444953514,0.7042544675,0.25124,0.3400796516,0.5318634612,0.7042544675,0.9081958172,1.286170683
intermediate,pooled,2,1,13,0.7343365777,0.6925037683,0.2462571429,0.3313755055,0.5210398786,0.6925037683,0.8999454509,1.274214567
intermediate,pooled,2,1,14,0.7329627388,0.6904612232,0.2494628571,0.32818069,0.5159123758,0.6904612232,0.8987110484,1.284253836
intermediate,pooled,2,1,15,0.7379288886,0.6931869976,0.25612,0.3261868757,0.5139016059,0.6931869976,0.9069836544,1.306324842
intermediate,pooled,2,1,16,0.7450670834,0.6966316061,0.2654685714,0.3237010768,0.5140377647,0.6966316061,0.9179674661,1.334350149
intermediate,pooled,2,1,17,0.7554876343,0.7030981725,0.2737942857,0.3218523406,0.5150778254,0.7030981725,0.9331982656,1.371089547
intermediate,pooled,2,1,18,0.7691922861,0.7097492133,0.2825428571,0.3160991748,0.5166126416,0.7097492133,0.9551904979,1.420652061
intermediate,pooled,2,1,19,0.7833878574,0.7148766231,0.2881428571,0.3051497279,0.5107829756,0.7148766231,0.9789262864,1.489925752
intermediate,pooled,2,1,20,0.8019722334,0.7169555469,0.2931428571,0.28540874,0.4987071798,0.7169555469,1.004949187,1.601409341
intermediate,pooled,2,2,1,0.3386904289,0.292296521,0.0316,0.09128718193,0.1859797677,0.292296521,0.4385143163,0.7435937205
intermediate,pooled,2,2,2,0.3266787832,0.286949422,0.02706285714,0.09295922471,0.185338882,0.286949422,0.4229685228,0.6958618156
intermediate,pooled,2,2,3,0.327488675,0.290527299,0.02936,0.0974126892,0.1903060385,0.290527299,0.4237039146,0.6833606933
intermediate,pooled,2,2,4,0.336280482,0.3003284951,0.03545142857,0.1036521868,0.1993849203,0.3003284951,0.4331777636,0.6921773579
intermediate,pooled,2,2,5,0.3501488986,0.3137153872,0.04574857143,0.1126844992,0.2111104547,0.3137153872,0.4493785398,0.7084129313
intermediate,pooled,2,2,6,0.3674122585,0.3280591913,0.05861714286,0.1229796248,0.2223843496,0.3280591913,0.4703724589,0.7428539112
intermediate,pooled,2,2,7,0.385196799,0.3431210062,0.07231428571,0.1312630689,0.2340756835,0.3431210062,0.491338021,0.7755073935
intermediate,pooled,2,2,8,0.4025332079,0.3578230295,0.08502857143,0.1387547802,0.2443246257,0.3578230295,0.5124883924,0.8132054517
intermediate,pooled,2,2,9,0.4196820454,0.3724643353,0.09708,0.1446320842,0.2541306633,0.3724643353,0.5348288903,0.850445868
intermediate,pooled,2,2,10,0.4365563505,0.386923971,0.1104971429,0.1500116376,0.2639976568,0.386923971,0.5543373892,0.8881933328
intermediate,pooled,2,2,11,0.451210859,0.4011927483,0.1216285714,0.1546976184,0.2725782782,0.4011927483,0.5731262301,0.9196518089
intermediate,pooled,2,2,12,0.4635979329,0.4110284088,0.1315771429,0.1583744151,0.2788383116,0.4110284088,0.5892418028,0.9468388223
intermediate,pooled,2,2,13,0.4753430824,0.4212822309,0.1415885714,0.1615002908,0.2842004753,0.4212822309,0.603334522,0.9726076055
intermediate,pooled,2,2,14,0.4855069972,0.4296712411,0.1496114286,0.1633796201,0.287953675,0.4296712411,0.6184275649,0.9979886471
intermediate,pooled,2,2,15,0.4944419137,0.4361430707,0.1579142857,0.1644768663,0.2912394454,0.4361430707,0.6296131032,1.023812821
intermediate,pooled,2,2,16,0.501334082,0.4392470757,0.1628514286,0.165822463,0.2918007048,0.4392470757,0.6400846695,1.045406816
intermediate,pooled,2,2,17,0.5072970615,0.4407666491,0.16724,0.1632205838,0.2901871771,0.4407666491,0.6502451345,1.079298732
intermediate,pooled,2,2,18,0.5148452719,0.4431858611,0.1709371429,0.157542542,0.2876268959,0.4431858611,0.6625944774,1.113235619
intermediate,pooled,2,2,19,0.5243641928,0.4445622502,0.1744228571,0.1506705221,0.2828670675,0.4445622502,0.6773264281,1.163056769
intermediate,pooled,2,2,20,0.5386516384,0.4429915653,0.1769657143,0.1411240472,0.2762516043,0.4429915653,0.6945166776,1.249171225
intermediate,pooled,2,3,1,0.3271919723,0.2836194756,0.02318285714,0.08840101361,0.1819223113,0.2836194756,0.4250190447,0.7078669543
intermediate,pooled,2,3,2,0.3147120655,0.2780934441,0.01913714286,0.09068905259,0.1803394194,0.2780934441,0.4090496014,0.6610467271
intermediate,pooled,2,3,3,0.3166889888,0.2819226596,0.02060571429,0.09576449237,0.1849714031,0.2819226596,0.4102405581,0.6545921774
intermediate,pooled,2,3,4,0.3264925717,0.2919753247,0.02505714286,0.1022702073,0.1953723927,0.2919753247,0.420878581,0.662002066
intermediate,pooled,2,3,5,0.3427692616,0.3080335779,0.03413142857,0.1108506601,0.2078561126,0.3080335779,0.4405214695,0.6879184069
intermediate,pooled,2,3,6,0.3622150499,0.3264906399,0.04574857143,0.1197399813,0.2220806083,0.3264906399,0.4641467356,0.7196081136
intermediate,pooled,2,3,7,0.3838346423,0.3460671972,0.05993714286,0.1298004557,0.2373430984,0.3460671972,0.4897479162,0.7591047438
intermediate,pooled,2,3,8,0.4074930267,0.3667044484,0.0766,0.1404406786,0.2527706365,0.3667044484,0.5190715327,0.8073468236
intermediate,pooled,2,3,9,0.4318512968,0.3878915835,0.09446285714,0.1494269475,0.2676240893,0.3878915835,0.5487195689,0.8557093626
intermediate,pooled,2,3,10,0.4552318297,0.4086307347,0.1109828571,0.1607039069,0.2819370601,0.4086307347,0.5781916124,0.900969444
intermediate,pooled,2,3,11,0.4783572232,0.4293066359,0.1280342857,0.1715497767,0.2980751606,0.4293066359,0.6068675344,0.9446469035
intermediate,pooled,2,3,12,0.5037428442,0.4509915007,0.1483371429,0.186197543,0.3153966609,0.4509915007,0.6363098717,0.9918346278
intermediate,pooled,2,3,13,0.528044425,0.4719549259,0.1684114286,0.198366647,0.3319129218,0.4719549259,0.6645626645,1.041640551
intermediate,pooled,2,3,14,0.5505049371,0.4910864764,0.1875371429,0.2091606977,0.3469003358,0.4910864764,0.6927844401,1.083648604
intermediate,pooled,2,3,15,0.5723333505,0.5098591311,0.2049028571,0.2178155102,0.3585231902,0.5098591311,0.7202194632,1.132807966
intermediate,pooled,2,3,16,0.5919563208,0.5258381032,0.2190514286,0.2222550232,0.3676157871,0.5258381032,0.7459310975,1.175984449
intermediate,pooled,2,3,17,0.611686096,0.5411117726,0.2323142857,0.2245574179,0.375717892,0.5411117726,0.77149671,1.230063205
intermediate,pooled,2,3,18,0.6296078539,0.5534365813,0.24156,0.2234787789,0.381218045,0.5534365813,0.7942824019,1.287037195
intermediate,pooled,2,3,19,0.6467869866,0.5605638733,0.2463428571,0.2164158444,0.3795545305,0.5605638733,0.8195501169,1.362381939
intermediate,pooled,2,3,20,0.665633695,0.5621715405,0.2471257143,0.2017391132,0.3686209857,0.5621715405,0.8426020673,1.468381862
intermediate,pooled,3,1,1,1.321335884,1.231318969,0.6899142857,0.6503339378,0.9598410249,1.231318969,1.577821409,2.283449322
intermediate,pooled,3,1,2,1.452780837,1.374121136,0.8028742857,0.826788003,1.11769262,1.374121136,1.694709039,2.344890594
intermediate,pooled,3,1,3,1.450033765,1.373138283,0.8132285714,0.8603467409,1.13333841,1.373138283,1.675230333,2.291261933
intermediate,pooled,3,1,4,1.42776985,1.354123862,0.8004285714,0.8657812979,1.124909427,1.354123862,1.643267287,2.234246002
intermediate,pooled,3,1,5,1.362050812,1.294341641,0.7586228571,0.821206036,1.074770947,1.294341641,1.568208675,2.124156159
intermediate,pooled,3,1,6,1.258995788,1.199973165,0.6813085714,0.7374406292,0.9872739012,1.199973165,1.460166072,1.978448106
intermediate,pooled,3,1,7,1.14158399,1.089601163,0.5813028571,0.6384838407,0.8828152406,1.089601163,1.338426514,1.815406173
intermediate,pooled,3,1,8,1.035224201,0.9897482921,0.4872742857,0.5481974704,0.7878923011,0.9897482921,1.227773268,1.677804929
intermediate,pooled,3,1,9,0.9477237174,0.9049898812,0.4110171429,0.4779705404,0.7085552454,0.9049898812,1.13497101,1.562263353
intermediate,pooled,3,1,10,0.8840958672,0.8415559743,0.3589942857,0.4279541207,0.6502760119,0.8415559743,1.066606483,1.481484202
intermediate,pooled,3,1,11,0.8401610672,0.799028868,0.3238971429,0.3954787331,0.6109690528,0.799028868,1.01930269,1.4238413
intermediate,pooled,3,1,12,0.811907452,0.7692342426,0.3048742857,0.3736495971,0.5836363763,0.7692342426,0.9893464453,1.390928973
intermediate,pooled,3,1,13,0.794655642,0.7519853239,0.2937885714,0.3621557916,0.5652609908,0.7519853239,0.9719217247,1.37356688
intermediate,pooled,3,1,14,0.7848171947,0.7405039131,0.2893828571,0.3549853318,0.5540808124,0.7405039131,0.9632534757,1.366291033
intermediate,pooled,3,1,15,0.7782786377,0.73284607,0.2878685714,0.3468541236,0.5456535354,0.73284607,0.955954827,1.36586665
intermediate,pooled,3,1,16,0.7738702647,0.7265902852,0.2876114286,0.3363740459,0.5361798043,0.7265902852,0.9533217386,1.376222948
intermediate,pooled,3,1,17,0.7740097137,0.7234616962,0.2888057143,0.3268005464,0.5275608782,0.7234616962,0.9601211138,1.399247936
intermediate,pooled,3,1,18,0.7789915007,0.7213902101,0.29244,0.3150424722,0.521326406,0.7213902101,0.9704920281,1.438758761
intermediate,pooled,3,1,19,0.7906487111,0.7236822516,0.29828,0.3013222362,0.5124505634,0.7236822516,0.989814997,1.509002945
intermediate,pooled,3,1,20,0.8074488358,0.7233252568,0.30472,0.2824490168,0.4996815642,0.7233252568,1.018143752,1.604917677
intermediate,pooled,3,2,1,0.3555613221,0.30990473,0.03476,0.1003174319,0.2002654046,0.30990473,0.4594646173,0.7641931461
intermediate,pooled,3,2,2,0.3435959161,0.3038922197,0.03002857143,0.1026729733,0.1994808343,0.3038922197,0.443469962,0.7176105067
intermediate,pooled,3,2,3,0.3452559102,0.3086766372,0.03232,0.1075930032,0.2049633014,0.3086766372,0.4441117908,0.707491817
intermediate,pooled,3,2,4,0.3555254092,0.319835255,0.03866285714,0.1155392797,0.2144202378,0.319835255,0.4568201625,0.7140202309
intermediate,pooled,3,2,5,0.3713162632,0.3354797164,0.05061714286,0.123764441,0.2268286512,0.3354797164,0.4758568466,0.7393272607
intermediate,pooled,3,2,6,0.3926994034,0.3544821066,0.06620571429,0.1354331744,0.2421579023,0.3544821066,0.5005353889,0.7777134715
intermediate,pooled,3,2,7,0.4161112214,0.3758791263,0.08453142857,0.1467145103,0.2585048959,0.3758791263,0.52746721,0.8221211749
intermediate,pooled,3,2,8,0.4408033526,0.3971638074,0.1038342857,0.1592583756,0.2740944214,0.3971638074,0.5588035135,0.8665886377
intermediate,pooled,3,2,9,0.4647503337,0.4182617766,0.1214971429,0.1719506977,0.290522009,0.4182617766,0.585613485,0.9159716811
intermediate,pooled,3,2,10,0.4847544754,0.4351872123,0.1345714286,0.1813221812,0.3041762443,0.4351872123,0.6096455731,0.952468713
intermediate,pooled,3,2,11,0.500670514,0.4487366659,0.1450742857,0.1890522234,0.3148957549,0.4487366659,0.6299417024,0.9840670328
intermediate,pooled,3,2,12,0.5102354269,0.4583343387,0.1532228571,0.1936933633,0.3208308472,0.4583343387,0.6408743551,1.002225588
intermediate,pooled,3,2,13,0.5199139874,0.4660885929,0.1622685714,0.1939572669,0.3255274334,0.4660885929,0.6525852104,1.023741501
intermediate,pooled,3,2,14,0.5299617087,0.4748812171,0.1727885714,0.1978742153,0.3314821279,0.4748812171,0.6653351832,1.049001336
intermediate,pooled,3,2,15,0.5419385528,0.4837555461,0.1822914286,0.2006609816,0.3358502743,0.4837555461,0.6805692872,1.084769828
intermediate,pooled,3,2,16,0.5555370888,0.4921491523,0.1931542857,0.2023956996,0.3398308913,0.4921491523,0.6983311637,1.121269277
intermediate,pooled,3,2,17,0.5671988268,0.4988840203,0.1997771429,0.2005755611,0.3399346438,0.4988840203,0.7157715092,1.165662759
intermediate,pooled,3,2,18,0.5780147469,0.503482873,0.2049142857,0.1940610149,0.3374850003,0.503482873,0.7319736135,1.217921868
intermediate,pooled,3,2,19,0.589401998,0.5034407251,0.2073371429,0.1853356476,0.3303014131,0.5034407251,0.7484607187,1.288049056
intermediate,pooled,3,2,20,0.6041282736,0.50143689,0.2096057143,0.1706190948,0.3206970106,0.50143689,0.7677311015,1.383742225
intermediate,pooled,3,3,1,0.3567873409,0.3128152407,0.03323428571,0.1060059033,0.2041304752,0.3128152407,0.4601663752,0.7551371599
intermediate,pooled,3,3,2,0.3445877829,0.3068459941,0.02804571429,0.1084537941,0.2035396878,0.3068459941,0.4434406288,0.7071385869
intermediate,pooled,3,3,3,0.3463844916,0.311301841,0.03061714286,0.113968689,0.2091052925,0.311301841,0.4452290754,0.6960250105
intermediate,pooled,3,3,4,0.3563248178,0.321716595,0.03725714286,0.1229321813,0.2193221578,0.321716595,0.4550570181,0.7043176577
intermediate,pooled,3,3,5,0.3747665263,0.339738543,0.04963428571,0.13359511,0.2333559688,0.339738543,0.4770368931,0.7324046521
intermediate,pooled,3,3,6,0.3991593487,0.3625342194,0.06573714286,0.147723588,0.2510768002,0.3625342194,0.5055684095,0.7763155687
intermediate,pooled,3,3,7,0.4292233422,0.3905857251,0.08794285714,0.1626243629,0.2733183969,0.3905857251,0.54067265,0.8256150356
intermediate,pooled,3,3,8,0.4617430063,0.4193221807,0.1151657143,0.1784000373,0.295645078,0.4193221807,0.5786977191,0.8886224263
intermediate,pooled,3,3,9,0.4924193369,0.4468427953,0.1394914286,0.1936785808,0.3161356505,0.4468427953,0.6138905171,0.9485412018
intermediate,pooled,3,3,10,0.5173246646,0.4693675156,0.1591085714,0.2052406966,0.3341460175,0.4693675156,0.644146308,0.9942446367
intermediate,pooled,3,3,11,0.5402276281,0.4889560959,0.1760857143,0.2167636298,0.348982401,0.4889560959,0.6729564951,1.034429846
intermediate,pooled,3,3,12,0.561662141,0.5093931581,0.1914342857,0.2287164198,0.3650313741,0.5093931581,0.696760603,1.075076045
intermediate,pooled,3,3,13,0.5806598594,0.524749534,0.2037314286,0.2397921974,0.3780068864,0.524749534,0.7187173337,1.111539451
intermediate,pooled,3,3,14,0.5970743148,0.5397236689,0.2169771429,0.2463406934,0.3887819608,0.5397236689,0.7393366754,1.144950047
intermediate,pooled,3,3,15,0.6117901727,0.5515327239,0.2287028571,0.2524767098,0.3975921366,0.5515327239,0.7602579641,1.172106089
intermediate,pooled,3,3,16,0.6258763401,0.5626299081,0.2382171429,0.2527781661,0.4031662333,0.5626299081,0.7772818451,1.207384989
intermediate,pooled,3,3,17,0.6372043371,0.5694045898,0.2438228571,0.2494067812,0.4048965859,0.5694045898,0.7959606811,1.250013363
intermediate,pooled,3,3,18,0.648276683,0.5751298172,0.24692,0.2424098586,0.4023688211,0.5751298172,0.8115414905,1.303713772
intermediate,pooled,3,3,19,0.6609972484,0.579013621,0.24904,0.2302965287,0.3966487357,0.579013621,0.8299358078,1.374212395
intermediate,pooled,3,3,20,0.6753705884,0.5757585161,0.2493714286,0.2124233508,0.3841154777,0.5757585161,0.8467067265,1.478227143
